onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	6	37791	0.0-6.0	beast_fmri_test	301	26910,/,27589,/,28269,/,28949,/,29629,/,30309,/,30989,/,31669,/,32349,/,33029,/,33709,/,34389,/,35069,/,35749,/,36429,/,37110,/,37790,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 2 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	7	38293	0.0-7.0-0.0	beast_fmri_test	301	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10981.389344637071	2750.0	n/a	1497	89	2750	405.610655363	stim	stop-signal	8	41047	0.0-7.0-1.0	beast_fmri_test	301	38470,/,39150,/,39830,/,40510,/,41190,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	P	89,Yellow Button	71,Green Button	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
13731.389344637071	405.610655363	n/a	1497	89	2750	405.610655363	stim	stop-signal	8	41047	0.0-7.0-1.0	beast_fmri_test	301	38470,/,39150,/,39830,/,40510,/,41190,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	P	89,Yellow Button	71,Green Button	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
15049	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	9	41959	0.0-7.1-0.1	beast_fmri_test	301	41870,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14455.874513508701	2750.0	n/a	827	89	2750	595.125486491	stim	stop-signal	10	44711	0.0-7.1-1.1	beast_fmri_test	301	42550,/,43230,/,43910,/,44590,/,45270,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	89,Yellow Button	71,Green Button	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
17205.874513508701	595.125486491	n/a	827	89	2750	595.125486491	stim	stop-signal	10	44711	0.0-7.1-1.1	beast_fmri_test	301	42550,/,43230,/,43910,/,44590,/,45270,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	89,Yellow Button	71,Green Button	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
18899	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	11	45809	0.0-7.2-0.2	beast_fmri_test	301	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18191.175731503754	2750.0	n/a	827	71	2750	709.824268496	stim	stop-signal	12	48561	0.0-7.2-1.2	beast_fmri_test	301	45950,/,46630,/,47310,/,47990,/,48670,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2250.0	2.0	2.0	go	target	P	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	0.0	0.0	500.0	0.0	n/a	go_stim
20941.175731503754	709.824268496	n/a	827	71	2750	709.824268496	stim	stop-signal	12	48561	0.0-7.2-1.2	beast_fmri_test	301	45950,/,46630,/,47310,/,47990,/,48670,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2250.0	2.0	2.0	go	target	P	89,Yellow Button	71,Green Button	500.0	500.0	2250.0	0.0	0.0	500.0	0.0	n/a	ITI
