onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	394	1139626	0.0-18.0	beast_fmri_test	349	1128750,/,1129426,/,1130107,/,1130787,/,1131466,/,1132146,/,1132826,/,1133505,/,1134184,/,1134865,/,1135543,/,1136225,/,1136903,/,1137583,/,1138262,/,1138943,/,1139623,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	395	1140128	0.0-19.0-0.0	beast_fmri_test	349	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10954.079190632794	2750	n/a	1089	71	2750	424.920809367	stim	stop-signal	396	1142879	0.0-19.0-1.0	beast_fmri_test	349	1140303,/,1140982,/,1141661,/,1142341,/,1143021,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	n/a	n/a	n/a	go_stim
13704.079190632794	424.92080936712927	n/a	1089	71	2750	424.920809367	stim	stop-signal	396	1142879	0.0-19.0-1.0	beast_fmri_test	349	1140303,/,1140982,/,1141661,/,1142341,/,1143021,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	n/a	n/a	n/a	ITI
15094	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	397	1143844	0.0-19.1-0.1	beast_fmri_test	349	1143702,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13593.347778597148	2750	n/a	801	71	2750	1502.6522214	stim	stop-signal	398	1146596	0.0-19.1-1.1	beast_fmri_test	349	1144381,/,1145060,/,1145739,/,1146419,/,1147098,/,1147779,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	n/a	n/a	n/a	go_stim
16343.347778597148	1502.6522214028882	n/a	801	71	2750	1502.6522214	stim	stop-signal	398	1146596	0.0-19.1-1.1	beast_fmri_test	349	1144381,/,1145060,/,1145739,/,1146419,/,1147098,/,1147779,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	n/a	n/a	n/a	ITI
19890	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	399	1148640	0.0-19.2-0.2	beast_fmri_test	349	1148458,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18909.194019403541	600.0	n/a	683	89	2750	982.805980596	stim	stop-signal	400	1151392	0.0-19.2-1.2	beast_fmri_test	349	1149138,/,1149818,/,1150498,/,1151178,/,1151856,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2150.0	2.0	2.0	stop	target	V	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	600.0	n/a	0.0	go_stim
21059.194019403541	2150.0	n/a	683	89	2750	982.805980596	stim	stop-signal	400	1151392	0.0-19.2-1.2	beast_fmri_test	349	1149138,/,1149818,/,1150498,/,1151178,/,1151856,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2150.0	2.0	2.0	stop	target	V	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	600.0	n/a	0.0	stop_stim
21659.194019403541	982.80598059645763	n/a	683	89	2750	982.805980596	stim	stop-signal	400	1151392	0.0-19.2-1.2	beast_fmri_test	349	1149138,/,1149818,/,1150498,/,1151178,/,1151856,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2150.0	2.0	2.0	stop	target	V	89,Middle Finger	71,Index Finger	600.0	900.0	2150.0	1850.0	0.0	600.0	n/a	0.0	ITI
24165	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	401	1152915	0.0-19.3-0.3	beast_fmri_test	349	1152537,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
23979.333152716979	2750	n/a	1305	89	2750	185.666847283	stim	stop-signal	402	1155665	0.0-19.3-1.3	beast_fmri_test	349	1153217,/,1153897,/,1154576,/,1155255,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2200.0	2.0	3.0	go	target	P	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	550.0	1.0	n/a	go_stim
26729.333152716979	185.66684728291006	n/a	1305	89	2750	185.666847283	stim	stop-signal	402	1155665	0.0-19.3-1.3	beast_fmri_test	349	1153217,/,1153897,/,1154576,/,1155255,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2200.0	2.0	3.0	go	target	P	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	550.0	1.0	n/a	ITI
27649	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	403	1156399	0.0-19.4-0.4	beast_fmri_test	349	1155934,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
27243.076588501688	2750	n/a	1711	89	2750	407.923411498	stim	stop-signal	404	1159151	0.0-19.4-1.4	beast_fmri_test	349	1156614,/,1157295,/,1157973,/,1158652,/,1159333,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2200.0	2.0	4.0	go	target	V	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	550.0	1.0	n/a	go_stim
29993.076588501688	407.92341149836892	n/a	1711	89	2750	407.923411498	stim	stop-signal	404	1159151	0.0-19.4-1.4	beast_fmri_test	349	1156614,/,1157295,/,1157973,/,1158652,/,1159333,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2200.0	2.0	4.0	go	target	V	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	550.0	1.0	n/a	ITI
31352	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	405	1160102	0.0-19.5-0.5	beast_fmri_test	349	1160013,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
30440.758580222959	2750	n/a	985	71	2750	913.241419777	stim	stop-signal	406	1162854	0.0-19.5-1.5	beast_fmri_test	349	1160692,/,1161372,/,1162051,/,1162731,/,1163412,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1850.0	2.0	5.0	go	non-target	D	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	900.0	1.0	n/a	go_stim
33190.758580222959	913.24141977713964	n/a	985	71	2750	913.241419777	stim	stop-signal	406	1162854	0.0-19.5-1.5	beast_fmri_test	349	1160692,/,1161372,/,1162051,/,1162731,/,1163412,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1850.0	2.0	5.0	go	non-target	D	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	900.0	1.0	n/a	ITI
35557	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	407	1164307	0.0-19.6-0.6	beast_fmri_test	349	1164092,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
34679.690930421464	2750	n/a	938	71	2750	879.309069578	stim	stop-signal	408	1167059	0.0-19.6-1.6	beast_fmri_test	349	1164771,/,1165449,/,1166129,/,1166809,/,1167490,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1850.0	2.0	6.0	go	non-target	T	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	900.0	1.0	n/a	go_stim
37429.690930421464	879.3090695784847	n/a	938	71	2750	879.309069578	stim	stop-signal	408	1167059	0.0-19.6-1.6	beast_fmri_test	349	1164771,/,1165449,/,1166129,/,1166809,/,1167490,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1850.0	2.0	6.0	go	non-target	T	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	900.0	1.0	n/a	ITI
39729	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	409	1168479	0.0-19.7-0.7	beast_fmri_test	349	1168169,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
37235.043335770257	2750	n/a	1288	71	2750	2495.95666423	stim	stop-signal	410	1171231	0.0-19.7-1.7	beast_fmri_test	349	1168849,/,1169529,/,1170208,/,1170889,/,1171567,/,1172247,/,1172927,/,1173607,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1850.0	2.0	7.0	go	non-target	V	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	900.0	1.0	n/a	go_stim
39985.043335770257	2495.9566642297423	n/a	1288	71	2750	2495.95666423	stim	stop-signal	410	1171231	0.0-19.7-1.7	beast_fmri_test	349	1168849,/,1169529,/,1170208,/,1170889,/,1171567,/,1172247,/,1172927,/,1173607,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1850.0	2.0	7.0	go	non-target	V	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	1.0	900.0	1.0	n/a	ITI
45519	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	411	1174269	0.0-19.8-0.8	beast_fmri_test	349	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
43218.319280274678	550.0	n/a	-1	-1	2750	2300.68071973	stim	stop-signal	412	1177019	0.0-19.8-1.8	beast_fmri_test	349	1174286,/,1174967,/,1175645,/,1176325,/,1177005,/,1177684,/,1178364,/,1179045,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2200.0	2.0	8.0	stop	target	T	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	0.0	550.0	n/a	1.0	go_stim
45418.319280274678	2200.0	n/a	-1	-1	2750	2300.68071973	stim	stop-signal	412	1177019	0.0-19.8-1.8	beast_fmri_test	349	1174286,/,1174967,/,1175645,/,1176325,/,1177005,/,1177684,/,1178364,/,1179045,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2200.0	2.0	8.0	stop	target	T	89,Middle Finger	71,Index Finger	550.0	900.0	2200.0	1850.0	0.0	550.0	n/a	1.0	stop_stim
