onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	623746	0.0-12.0	beast_fmri_test	349	612870,/,613547,/,614228,/,614907,/,615587,/,616265,/,616946,/,617624,/,618306,/,618984,/,619664,/,620344,/,621025,/,621704,/,622384,/,623063,/,623743,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	624248	0.0-13.0-0.0	beast_fmri_test	349	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10787.629397213226	2750	n/a	1624	71	2750	592.370602787	stim	stop-signal	202	627000	0.0-13.0-1.0	beast_fmri_test	349	624423,/,625102,/,625782,/,626460,/,627142,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	T	89,Middle Finger	71,Index Finger	700.0	500.0	2100.0	2250.0	0.0	n/a	n/a	n/a	go_stim
13537.629397213226	592.37060278681781	n/a	1624	71	2750	592.370602787	stim	stop-signal	202	627000	0.0-13.0-1.0	beast_fmri_test	349	624423,/,625102,/,625782,/,626460,/,627142,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	T	89,Middle Finger	71,Index Finger	700.0	500.0	2100.0	2250.0	0.0	n/a	n/a	n/a	ITI
15248	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	628118	0.0-13.1-0.1	beast_fmri_test	349	627820,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15078.416723593837	temp_go_duration	n/a	1019	71	2750	171.583276406	stim	stop-signal	204	630870	0.0-13.1-1.1	beast_fmri_test	349	628501,/,629179,/,629859,/,630538,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	89,Middle Finger	71,Index Finger	700.0	500.0	2100.0	2250.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	1019	71	2750	171.583276406	stim	stop-signal	204	630870	0.0-13.1-1.1	beast_fmri_test	349	628501,/,629179,/,629859,/,630538,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	89,Middle Finger	71,Index Finger	700.0	500.0	2100.0	2250.0	0.0	n/a	n/a	0.0	stop_stim
17828.416723593837	171.58327640615084	n/a	1019	71	2750	171.583276406	stim	stop-signal	204	630870	0.0-13.1-1.1	beast_fmri_test	349	628501,/,629179,/,629859,/,630538,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	89,Middle Finger	71,Index Finger	700.0	500.0	2100.0	2250.0	0.0	n/a	n/a	0.0	ITI
18697	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	631567	0.0-13.2-0.2	beast_fmri_test	349	631219,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
16895.098902634461	2750	n/a	704	89	2750	1802.90109737	stim	stop-signal	206	634318	0.0-13.2-1.2	beast_fmri_test	349	631898,/,632578,/,633258,/,633939,/,634616,/,635297,/,635977,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2050.0	2.0	2.0	go	target	T	89,Middle Finger	71,Index Finger	700.0	500.0	2050.0	2250.0	1.0	700.0	1.0	n/a	go_stim
