onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	396	1026377	0.0-18.0	beast_fmri_test	310	1015497,/,1016175,/,1016856,/,1017536,/,1018215,/,1018896,/,1019575,/,1020255,/,1020935,/,1021616,/,1022296,/,1022975,/,1023655,/,1024335,/,1025015,/,1025696,/,1026375,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 3 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	397	1026880	0.0-19.0-0.0	beast_fmri_test	310	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11242.34041309997	2750.0	n/a	674	89	2750	142.6595869	stim	stop-signal	398	1029632	0.0-19.0-1.0	beast_fmri_test	310	1027055,/,1027736,/,1028415,/,1029095,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	P	71,Green Button	89,Yellow Button	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	go_stim
13992.34041309997	142.6595869	n/a	674	89	2750	142.6595869	stim	stop-signal	398	1029632	0.0-19.0-1.0	beast_fmri_test	310	1027055,/,1027736,/,1028415,/,1029095,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	P	71,Green Button	89,Yellow Button	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	ITI
14791	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	399	1030288	0.0-19.1-0.1	beast_fmri_test	310	1029787,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
12834.821508000023	2750.0	n/a	374	89	2750	1957.178492	stim	stop-signal	400	1033039	0.0-19.1-1.1	beast_fmri_test	310	1030456,/,1031136,/,1031816,/,1032497,/,1033176,/,1033856,/,1034536,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	B	71,Green Button	89,Yellow Button	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	go_stim
15584.821508000023	1957.178492	n/a	374	89	2750	1957.178492	stim	stop-signal	400	1033039	0.0-19.1-1.1	beast_fmri_test	310	1030456,/,1031136,/,1031816,/,1032497,/,1033176,/,1033856,/,1034536,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	B	71,Green Button	89,Yellow Button	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	ITI
20016	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	401	1035513	0.0-19.2-0.2	beast_fmri_test	310	1035216,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18692.559665999957	2750.0	n/a	487	89	2750	1325.440334	stim	stop-signal	402	1038265	0.0-19.2-1.2	beast_fmri_test	310	1035896,/,1036576,/,1037256,/,1037936,/,1038616,/,1039296,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	P	71,Green Button	89,Yellow Button	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	go_stim
21442.559665999957	1325.440334	n/a	487	89	2750	1325.440334	stim	stop-signal	402	1038265	0.0-19.2-1.2	beast_fmri_test	310	1035896,/,1036576,/,1037256,/,1037936,/,1038616,/,1039296,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	P	71,Green Button	89,Yellow Button	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	ITI
