onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	553345	0.0-12.0	beast_fmri_test	310	542465,/,543144,/,543826,/,544505,/,545186,/,545865,/,546546,/,547226,/,547905,/,548586,/,549266,/,549947,/,550625,/,551306,/,551986,/,552666,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 3 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	553847	0.0-13.0-0.0	beast_fmri_test	310	553346,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10082.350531999953	temp_go_duration	n/a	728	89	2750	1300.649468	stim	stop-signal	202	556598	0.0-13.0-1.0	beast_fmri_test	310	554025,/,554705,/,555385,/,556065,/,556745,/,557425,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	500.0	600.0	2200.0	2150.0	0.0	n/a	0.0	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	728	89	2750	1300.649468	stim	stop-signal	202	556598	0.0-13.0-1.0	beast_fmri_test	310	554025,/,554705,/,555385,/,556065,/,556745,/,557425,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	500.0	600.0	2200.0	2150.0	0.0	n/a	0.0	n/a	stop_stim
12832.350531999953	1300.6494680000001	n/a	728	89	2750	1300.649468	stim	stop-signal	202	556598	0.0-13.0-1.0	beast_fmri_test	310	554025,/,554705,/,555385,/,556065,/,556745,/,557425,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	500.0	600.0	2200.0	2150.0	0.0	n/a	0.0	n/a	ITI
15943	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	558408	0.0-13.1-0.1	beast_fmri_test	310	558105,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15162.595937100006	2750	n/a	367	89	2750	782.4040629	stim	stop-signal	204	561160	0.0-13.1-1.1	beast_fmri_test	310	558785,/,559465,/,560146,/,560825,/,561505,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	D	71,Green Button	89,Yellow Button	500.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	go_stim
17912.595937100006	782.40406289999999	n/a	367	89	2750	782.4040629	stim	stop-signal	204	561160	0.0-13.1-1.1	beast_fmri_test	310	558785,/,559465,/,560146,/,560825,/,561505,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	D	71,Green Button	89,Yellow Button	500.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	ITI
19989	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	562454	0.0-13.2-0.2	beast_fmri_test	310	562185,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18751.874994999962	2750	n/a	564	89	2750	1239.125005	stim	stop-signal	206	565206	0.0-13.2-1.2	beast_fmri_test	310	562865,/,563545,/,564225,/,564905,/,565585,/,566265,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	T	71,Green Button	89,Yellow Button	500.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	go_stim
