onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	605025	0.0-12.0	beast_fmri_test	393	594148,/,594827,/,595507,/,596187,/,596867,/,597546,/,598226,/,598906,/,599587,/,600267,/,600947,/,601626,/,602303,/,602981,/,603662,/,604342,/,605022,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox2_2""><p class = ""block-text2"">Your delay is 2 trials.</p><p class = block-text2>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11379	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	605527	0.0-13.0-0.0	beast_fmri_test	393	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11035.150903599686	2750	n/a	1355	71	2750	346.8490964	stim	stop-signal	202	608280	0.0-13.0-1.0	beast_fmri_test	393	605702,/,606382,/,607062,/,607742,/,608421,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	800.0	800.0	1950.0	2000.0	0.0	n/a	n/a	n/a	go_stim
13785.150903599686	346.84909640028502	n/a	1355	71	2750	346.8490964	stim	stop-signal	202	608280	0.0-13.0-1.0	beast_fmri_test	393	605702,/,606382,/,607062,/,607742,/,608421,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	800.0	800.0	1950.0	2000.0	0.0	n/a	n/a	n/a	ITI
15004	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	609152	0.0-13.1-0.1	beast_fmri_test	393	609102,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14594.500932457042	2750	n/a	1334	71	2750	410.499067543	stim	stop-signal	204	611903	0.0-13.1-1.1	beast_fmri_test	393	609782,/,610462,/,611142,/,611821,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	89,Middle Finger	71,Index Finger	800.0	800.0	1950.0	2000.0	0.0	n/a	n/a	n/a	go_stim
17344.500932457042	410.49906754295182	n/a	1334	71	2750	410.499067543	stim	stop-signal	204	611903	0.0-13.1-1.1	beast_fmri_test	393	609782,/,610462,/,611142,/,611821,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	89,Middle Finger	71,Index Finger	800.0	800.0	1950.0	2000.0	0.0	n/a	n/a	n/a	ITI
18685	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	612833	0.0-13.2-0.2	beast_fmri_test	393	612498,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
16700.462863596156	800.0	n/a	746	71	2750	1988.5371364	stim	stop-signal	206	615587	0.0-13.2-1.2	beast_fmri_test	393	613178,/,613857,/,614537,/,615217,/,615897,/,616577,/,617257,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1950.0	2.0	2.0	stop	non-target	T	89,Middle Finger	71,Index Finger	800.0	800.0	1950.0	1950.0	0.0	0.0	800.0	n/a	go_stim
18650.462863596156	1950.0	n/a	746	71	2750	1988.5371364	stim	stop-signal	206	615587	0.0-13.2-1.2	beast_fmri_test	393	613178,/,613857,/,614537,/,615217,/,615897,/,616577,/,617257,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1950.0	2.0	2.0	stop	non-target	T	89,Middle Finger	71,Index Finger	800.0	800.0	1950.0	1950.0	0.0	0.0	800.0	n/a	stop_stim
