onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	394	1046260	0.0-18.0	beast_fmri_test	314	1035379,/,1036058,/,1036738,/,1037418,/,1038098,/,1038778,/,1039458,/,1040138,/,1040818,/,1041498,/,1042178,/,1042859,/,1043538,/,1044218,/,1044898,/,1045578,/,1046258,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 3 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11381	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	395	1046760	0.0-19.0-0.0	beast_fmri_test	314	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10848.799737599911	2750	n/a	1220	89	2750	534.2002624	stim	stop-signal	396	1049512	0.0-19.0-1.0	beast_fmri_test	314	1046938,/,1047618,/,1048298,/,1048978,/,1049659,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	T	71,Green Button	89,Yellow Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	go_stim
13598.799737599911	534.20026239999993	n/a	1220	89	2750	534.2002624	stim	stop-signal	396	1049512	0.0-19.0-1.0	beast_fmri_test	314	1046938,/,1047618,/,1048298,/,1048978,/,1049659,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	T	71,Green Button	89,Yellow Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	ITI
15188	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	397	1050567	0.0-19.1-0.1	beast_fmri_test	314	1050339,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14507.145624799887	2750	n/a	658	89	2750	681.8543752	stim	stop-signal	398	1053318	0.0-19.1-1.1	beast_fmri_test	314	1051019,/,1051699,/,1052379,/,1053059,/,1053739,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	P	71,Green Button	89,Yellow Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	go_stim
17257.145624799887	681.85437520000005	n/a	658	89	2750	681.8543752	stim	stop-signal	398	1053318	0.0-19.1-1.1	beast_fmri_test	314	1051019,/,1051699,/,1052379,/,1053059,/,1053739,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	P	71,Green Button	89,Yellow Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	ITI
19143	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	399	1054522	0.0-19.2-0.2	beast_fmri_test	314	1054419,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
17899.495553999906	2750	n/a	1787	89	2750	1244.504446	stim	stop-signal	400	1057273	0.0-19.2-1.2	beast_fmri_test	314	1055099,/,1055779,/,1056459,/,1057138,/,1057818,/,1058499,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	B	71,Green Button	89,Yellow Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	go_stim
20649.495553999906	1244.5044460000001	n/a	1787	89	2750	1244.504446	stim	stop-signal	400	1057273	0.0-19.2-1.2	beast_fmri_test	314	1055099,/,1055779,/,1056459,/,1057138,/,1057818,/,1058499,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	B	71,Green Button	89,Yellow Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	ITI
