onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	590	1542562	0.0-24.0	beast_fmri_test	314	1531682,/,1532361,/,1533041,/,1533721,/,1534401,/,1535081,/,1535761,/,1536441,/,1537122,/,1537802,/,1538482,/,1539163,/,1539842,/,1540522,/,1541202,/,1541882,/,1542562,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 3 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	591	1543064	0.0-25.0-0.0	beast_fmri_test	314	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11337.1103115601	temp_go_duration	n/a	1007	89	2750	45.88968844	stim	stop-signal	592	1545815	0.0-25.0-1.0	beast_fmri_test	314	1543242,/,1543922,/,1544602,/,1545281,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	D	71,Green Button	89,Yellow Button	1000.0	1100.0	1750.0	1600.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1007	89	2750	45.88968844	stim	stop-signal	592	1545815	0.0-25.0-1.0	beast_fmri_test	314	1543242,/,1543922,/,1544602,/,1545281,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	D	71,Green Button	89,Yellow Button	1000.0	1100.0	1750.0	1600.0	0.0	0.0	n/a	n/a	stop_stim
14087.1103115601	45.88968844	n/a	1007	89	2750	45.88968844	stim	stop-signal	592	1545815	0.0-25.0-1.0	beast_fmri_test	314	1543242,/,1543922,/,1544602,/,1545281,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	D	71,Green Button	89,Yellow Button	1000.0	1100.0	1750.0	1600.0	0.0	0.0	n/a	n/a	ITI
14705	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	593	1546387	0.0-25.1-0.1	beast_fmri_test	314	1545962,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14574.334625500022	temp_go_duration	n/a	2511	89	2750	131.6653745	stim	stop-signal	594	1549138	0.0-25.1-1.1	beast_fmri_test	314	1546642,/,1547322,/,1548002,/,1548682,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	1.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	1000.0	1100.0	1750.0	1600.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	2511	89	2750	131.6653745	stim	stop-signal	594	1549138	0.0-25.1-1.1	beast_fmri_test	314	1546642,/,1547322,/,1548002,/,1548682,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	1.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	1000.0	1100.0	1750.0	1600.0	0.0	0.0	n/a	n/a	stop_stim
17324.334625500022	131.66537450000001	n/a	2511	89	2750	131.6653745	stim	stop-signal	594	1549138	0.0-25.1-1.1	beast_fmri_test	314	1546642,/,1547322,/,1548002,/,1548682,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	1.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	1000.0	1100.0	1750.0	1600.0	0.0	0.0	n/a	n/a	ITI
18111	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	595	1549793	0.0-25.2-0.2	beast_fmri_test	314	1549363,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
