onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	198	635817	0.0-12.0	beast_fmri_test	317	624941,/,625618,/,626297,/,626977,/,627657,/,628337,/,629017,/,629695,/,630376,/,631055,/,631734,/,632414,/,633095,/,633774,/,634453,/,635133,/,635813,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 1 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	199	636319	0.0-13.0-0.0	beast_fmri_test	317	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
8614.0202262995299	2750.0	n/a	982	71	2750	2764.9797737	stim	stop-signal	200	639070	0.0-13.0-1.0	beast_fmri_test	317	636493,/,637171,/,637853,/,638532,/,639212,/,639891,/,640570,/,641250,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	1000.0	600.0	1800.0	2150.0	0.0	n/a	n/a	n/a	go_stim
11364.02022629953	2764.9797737	n/a	982	71	2750	2764.9797737	stim	stop-signal	200	639070	0.0-13.0-1.0	beast_fmri_test	317	636493,/,637171,/,637853,/,638532,/,639212,/,639891,/,640570,/,641250,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	1000.0	600.0	1800.0	2150.0	0.0	n/a	n/a	n/a	ITI
17415	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	642356	0.0-13.1-0.1	beast_fmri_test	317	641929,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15773.082836950663	2750.0	n/a	696	71	2750	1642.91716305	stim	stop-signal	202	645107	0.0-13.1-1.1	beast_fmri_test	317	642610,/,643288,/,643969,/,644650,/,645328,/,646008,/,646688,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2150.0	1.0	1.0	go	non-target	T	89,Middle Finger	71,Index Finger	1000.0	600.0	1800.0	2150.0	1.0	n/a	600.0	1.0	go_stim
18523.082836950663	1642.91716305	n/a	696	71	2750	1642.91716305	stim	stop-signal	202	645107	0.0-13.1-1.1	beast_fmri_test	317	642610,/,643288,/,643969,/,644650,/,645328,/,646008,/,646688,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2150.0	1.0	1.0	go	non-target	T	89,Middle Finger	71,Index Finger	1000.0	600.0	1800.0	2150.0	1.0	n/a	600.0	1.0	ITI
22330	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	647271	0.0-13.2-0.2	beast_fmri_test	317	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20829.277650470613	1000.0	n/a	735	89	2750	1502.72234953	stim	stop-signal	204	650023	0.0-13.2-1.2	beast_fmri_test	317	647368,/,648047,/,648727,/,649408,/,650085,/,650766,/,651447,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1750.0	1.0	2.0	stop	target	T	89,Middle Finger	71,Index Finger	1000.0	600.0	1750.0	2150.0	0.0	0.0	1000.0	n/a	go_stim
22579.277650470613	1750.0	n/a	735	89	2750	1502.72234953	stim	stop-signal	204	650023	0.0-13.2-1.2	beast_fmri_test	317	647368,/,648047,/,648727,/,649408,/,650085,/,650766,/,651447,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1750.0	1.0	2.0	stop	target	T	89,Middle Finger	71,Index Finger	1000.0	600.0	1750.0	2150.0	0.0	0.0	1000.0	n/a	stop_stim
23579.277650470613	1502.72234953	n/a	735	89	2750	1502.72234953	stim	stop-signal	204	650023	0.0-13.2-1.2	beast_fmri_test	317	647368,/,648047,/,648727,/,649408,/,650085,/,650766,/,651447,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1750.0	1.0	2.0	stop	target	T	89,Middle Finger	71,Index Finger	1000.0	600.0	1750.0	2150.0	0.0	0.0	1000.0	n/a	ITI
27105	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	652046	0.0-13.3-0.3	beast_fmri_test	317	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
24438.596729002893	950.0	n/a	1033	89	2750	2668.403271	stim	stop-signal	206	654798	0.0-13.3-1.3	beast_fmri_test	317	652125,/,652805,/,653486,/,654165,/,654843,/,655523,/,656203,/,656883,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1800.0	1.0	3.0	stop	target	T	89,Middle Finger	71,Index Finger	950.0	600.0	1800.0	2150.0	0.0	0.0	950.0	n/a	go_stim
26238.596729002893	1800.0	n/a	1033	89	2750	2668.403271	stim	stop-signal	206	654798	0.0-13.3-1.3	beast_fmri_test	317	652125,/,652805,/,653486,/,654165,/,654843,/,655523,/,656203,/,656883,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1800.0	1.0	3.0	stop	target	T	89,Middle Finger	71,Index Finger	950.0	600.0	1800.0	2150.0	0.0	0.0	950.0	n/a	stop_stim
27188.596729002893	2668.403271	n/a	1033	89	2750	2668.403271	stim	stop-signal	206	654798	0.0-13.3-1.3	beast_fmri_test	317	652125,/,652805,/,653486,/,654165,/,654843,/,655523,/,656203,/,656883,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1800.0	1.0	3.0	stop	target	T	89,Middle Finger	71,Index Finger	950.0	600.0	1800.0	2150.0	0.0	0.0	950.0	n/a	ITI
33046	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	657987	0.0-13.4-0.4	beast_fmri_test	317	657562,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
32278.603114532307	2750.0	n/a	1064	89	2750	769.396885468	stim	stop-signal	208	660739	0.0-13.4-1.4	beast_fmri_test	317	658243,/,658922,/,659601,/,660281,/,660961,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1850.0	1.0	4.0	go	target	T	89,Middle Finger	71,Index Finger	900.0	600.0	1850.0	2150.0	1.0	n/a	900.0	1.0	go_stim
35028.603114532307	769.396885468	n/a	1064	89	2750	769.396885468	stim	stop-signal	208	660739	0.0-13.4-1.4	beast_fmri_test	317	658243,/,658922,/,659601,/,660281,/,660961,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1850.0	1.0	4.0	go	target	T	89,Middle Finger	71,Index Finger	900.0	600.0	1850.0	2150.0	1.0	n/a	900.0	1.0	ITI
37092	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	209	662033	0.0-13.5-0.5	beast_fmri_test	317	661641,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
34685.859044191893	900.0	n/a	-1	-1	2750	2407.14095581	stim	stop-signal	210	664784	0.0-13.5-1.5	beast_fmri_test	317	662321,/,663000,/,663680,/,664359,/,665039,/,665718,/,666399,/,667079,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1850.0	1.0	5.0	stop	target	T	89,Middle Finger	71,Index Finger	900.0	600.0	1850.0	2150.0	0.0	1.0	900.0	n/a	go_stim
36535.859044191893	1850.0	n/a	-1	-1	2750	2407.14095581	stim	stop-signal	210	664784	0.0-13.5-1.5	beast_fmri_test	317	662321,/,663000,/,663680,/,664359,/,665039,/,665718,/,666399,/,667079,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1850.0	1.0	5.0	stop	target	T	89,Middle Finger	71,Index Finger	900.0	600.0	1850.0	2150.0	0.0	1.0	900.0	n/a	stop_stim
37435.859044191893	2407.14095581	n/a	-1	-1	2750	2407.14095581	stim	stop-signal	210	664784	0.0-13.5-1.5	beast_fmri_test	317	662321,/,663000,/,663680,/,664359,/,665039,/,665718,/,666399,/,667079,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	1850.0	1.0	5.0	stop	target	T	89,Middle Finger	71,Index Finger	900.0	600.0	1850.0	2150.0	0.0	1.0	900.0	n/a	ITI
42771	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	211	667712	0.0-13.6-0.6	beast_fmri_test	317	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
42720.864177360665	2750.0	n/a	830	71	2750	51.1358226394	stim	stop-signal	212	670463	0.0-13.6-1.6	beast_fmri_test	317	667757,/,668438,/,669116,/,669796,/,670475,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	1.0	6.0	go	non-target	P	89,Middle Finger	71,Index Finger	950.0	600.0	1850.0	2150.0	1.0	n/a	600.0	1.0	go_stim
45470.864177360665	51.1358226394	n/a	830	71	2750	51.1358226394	stim	stop-signal	212	670463	0.0-13.6-1.6	beast_fmri_test	317	667757,/,668438,/,669116,/,669796,/,670475,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2150.0	1.0	6.0	go	non-target	P	89,Middle Finger	71,Index Finger	950.0	600.0	1850.0	2150.0	1.0	n/a	600.0	1.0	ITI
46095	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	213	671036	0.0-13.7-0.7	beast_fmri_test	317	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
45632.450842670165	600.0	n/a	-1	-1	2750	463.54915733	stim	stop-signal	214	673787	0.0-13.7-1.7	beast_fmri_test	317	671155,/,671836,/,672517,/,673195,/,673875,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2150.0	1.0	7.0	stop	non-target	B	89,Middle Finger	71,Index Finger	950.0	600.0	1850.0	2150.0	0.0	1.0	600.0	n/a	go_stim
47782.450842670165	2150.0	n/a	-1	-1	2750	463.54915733	stim	stop-signal	214	673787	0.0-13.7-1.7	beast_fmri_test	317	671155,/,671836,/,672517,/,673195,/,673875,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2150.0	1.0	7.0	stop	non-target	B	89,Middle Finger	71,Index Finger	950.0	600.0	1850.0	2150.0	0.0	1.0	600.0	n/a	stop_stim
48382.450842670165	463.54915733	n/a	-1	-1	2750	463.54915733	stim	stop-signal	214	673787	0.0-13.7-1.7	beast_fmri_test	317	671155,/,671836,/,672517,/,673195,/,673875,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2150.0	1.0	7.0	stop	non-target	B	89,Middle Finger	71,Index Finger	950.0	600.0	1850.0	2150.0	0.0	1.0	600.0	n/a	ITI
49838	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	215	674779	0.0-13.8-0.8	beast_fmri_test	317	674555,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
49583.014852217399	2750.0	n/a	1060	89	2750	254.985147783	stim	stop-signal	216	677529	0.0-13.8-1.8	beast_fmri_test	317	675236,/,675915,/,676595,/,677275,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	1800.0	1.0	8.0	go	target	B	89,Middle Finger	71,Index Finger	950.0	650.0	1800.0	2150.0	1.0	n/a	950.0	1.0	go_stim
52333.014852217399	254.985147783	n/a	1060	89	2750	254.985147783	stim	stop-signal	216	677529	0.0-13.8-1.8	beast_fmri_test	317	675236,/,675915,/,676595,/,677275,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	1800.0	1.0	8.0	go	target	B	89,Middle Finger	71,Index Finger	950.0	650.0	1800.0	2150.0	1.0	n/a	950.0	1.0	ITI
53367	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	217	678308	0.0-13.9-0.9	beast_fmri_test	317	677954,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
53329.894092200208	2750.0	n/a	1230	71	2750	38.1059077998	stim	stop-signal	218	681059	0.0-13.9-1.9	beast_fmri_test	317	678633,/,679313,/,679992,/,680673,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	1.0	9.0	go	non-target	P	89,Middle Finger	71,Index Finger	950.0	650.0	1800.0	2100.0	1.0	n/a	650.0	1.0	go_stim
56079.894092200208	38.1059077998	n/a	1230	71	2750	38.1059077998	stim	stop-signal	218	681059	0.0-13.9-1.9	beast_fmri_test	317	678633,/,679313,/,679992,/,680673,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2100.0	1.0	9.0	go	non-target	P	89,Middle Finger	71,Index Finger	950.0	650.0	1800.0	2100.0	1.0	n/a	650.0	1.0	ITI
56684	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	219	681625	0.0-13.10-0.10	beast_fmri_test	317	681353,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
55991.028739597765	2750.0	n/a	-1	-1	2750	693.971260402	stim	stop-signal	220	684376	0.0-13.10-1.10	beast_fmri_test	317	682032,/,682711,/,683390,/,684070,/,684750,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2100.0	1.0	10.0	go	non-target	V	89,Middle Finger	71,Index Finger	950.0	650.0	1800.0	2100.0	0.0	n/a	650.0	0.0	go_stim
