onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	6	127804	0.0-6.0	beast_fmri_test	317	116926,/,117605,/,118283,/,118963,/,119642,/,120323,/,121002,/,121682,/,122361,/,123041,/,123720,/,124400,/,125081,/,125759,/,126440,/,127119,/,127799,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11381	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	7	128307	0.0-7.0-0.0	beast_fmri_test	317	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10798.587754013235	temp_go_duration	n/a	684	71	2750	585.412245987	stim	stop-signal	8	131060	0.0-7.0-1.0	beast_fmri_test	317	128479,/,129158,/,129837,/,130518,/,131197,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	684	71	2750	585.412245987	stim	stop-signal	8	131060	0.0-7.0-1.0	beast_fmri_test	317	128479,/,129158,/,129837,/,130518,/,131197,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	0.0	n/a	n/a	stop_stim
13548.587754013235	585.41224598675933	n/a	684	71	2750	585.412245987	stim	stop-signal	8	131060	0.0-7.0-1.0	beast_fmri_test	317	128479,/,129158,/,129837,/,130518,/,131197,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	0.0	n/a	n/a	ITI
15230	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	9	132156	0.0-7.1-0.1	beast_fmri_test	317	131878,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13537.846966668789	2750	n/a	740	71	2750	1694.15303333	stim	stop-signal	10	134908	0.0-7.1-1.1	beast_fmri_test	317	132557,/,133236,/,133915,/,134595,/,135275,/,135955,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
16287.846966668789	1694.1530333312162	n/a	740	71	2750	1694.15303333	stim	stop-signal	10	134908	0.0-7.1-1.1	beast_fmri_test	317	132557,/,133236,/,133915,/,134595,/,135275,/,135955,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
20186	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	11	137112	0.0-7.2-0.2	beast_fmri_test	317	136634,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19043.612435366696	500.0	n/a	892	71	2750	1145.38756463	stim	stop-signal	12	139865	0.0-7.2-1.2	beast_fmri_test	317	137316,/,137996,/,138675,/,139355,/,140034,/,140713,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2250.0	2.0	2.0	stop	non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	2250.0	0.0	0.0	500.0	n/a	go_stim
