onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	6	158344	0.0-6.0	beast_fmri_test	278	147466,/,148145,/,148825,/,149505,/,150185,/,150865,/,151546,/,152225,/,152906,/,153583,/,154260,/,154941,/,155621,/,156300,/,156981,/,157661,/,158341,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	7	158848	0.0-7.0-0.0	beast_fmri_test	278	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10900.659864120738	2750	n/a	984	89	2750	488.340135879	stim	stop-signal	8	161605	0.0-7.0-1.0	beast_fmri_test	278	159022,/,159700,/,160381,/,161060,/,161741,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
13650.659864120738	488.34013587924881	n/a	984	89	2750	488.340135879	stim	stop-signal	8	161605	0.0-7.0-1.0	beast_fmri_test	278	159022,/,159700,/,160381,/,161060,/,161741,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
15138	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	9	162604	0.0-7.1-0.1	beast_fmri_test	278	162420,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15121.335821810819	temp_go_duration	n/a	599	89	2750	16.6641781892	stim	stop-signal	10	165354	0.0-7.1-1.1	beast_fmri_test	278	163101,/,163778,/,164456,/,165135,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	599	89	2750	16.6641781892	stim	stop-signal	10	165354	0.0-7.1-1.1	beast_fmri_test	278	163101,/,163778,/,164456,/,165135,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	0.0	n/a	n/a	stop_stim
17871.335821810819	16.664178189176909	n/a	599	89	2750	16.6641781892	stim	stop-signal	10	165354	0.0-7.1-1.1	beast_fmri_test	278	163101,/,163778,/,164456,/,165135,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	0.0	n/a	n/a	ITI
18411	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	11	165877	0.0-7.2-0.2	beast_fmri_test	278	165815,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18170.485489236948	2750	n/a	682	71	2750	243.514510763	stim	stop-signal	12	168630	0.0-7.2-1.2	beast_fmri_test	278	166496,/,167175,/,167856,/,168536,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2250.0	2.0	2.0	go	target	P	71,Index Finger	89,Middle Finger	500.0	500.0	2250.0	0.0	1.0	n/a	500.0	1.0	go_stim
