onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	580	1636320	0.0-24.0	beast_fmri_test	359	1625445,/,1626123,/,1626802,/,1627482,/,1628162,/,1628840,/,1629520,/,1630199,/,1630879,/,1631559,/,1632240,/,1632919,/,1633598,/,1634278,/,1634957,/,1635638,/,1636317,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	581	1636823	0.0-25.0-0.0	beast_fmri_test	359	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
9765.5233975504525	temp_go_duration	n/a	1093	71	2750	1613.47660245	stim	stop-signal	582	1639574	0.0-25.0-1.0	beast_fmri_test	359	1636997,/,1637677,/,1638356,/,1639036,/,1639714,/,1640395,/,1641074,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	1000.0	1100.0	1750.0	1700.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1093	71	2750	1613.47660245	stim	stop-signal	582	1639574	0.0-25.0-1.0	beast_fmri_test	359	1636997,/,1637677,/,1638356,/,1639036,/,1639714,/,1640395,/,1641074,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	1000.0	1100.0	1750.0	1700.0	0.0	0.0	n/a	n/a	stop_stim
12515.523397550453	1613.4766024494681	n/a	1093	71	2750	1613.47660245	stim	stop-signal	582	1639574	0.0-25.0-1.0	beast_fmri_test	359	1636997,/,1637677,/,1638356,/,1639036,/,1639714,/,1640395,/,1641074,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	1000.0	1100.0	1750.0	1700.0	0.0	0.0	n/a	n/a	ITI
16311	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	583	1641756	0.0-25.1-0.1	beast_fmri_test	359	1641755,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13759.752871514298	2750	n/a	1024	71	2750	2552.24712849	stim	stop-signal	584	1644507	0.0-25.1-1.1	beast_fmri_test	359	1642435,/,1643114,/,1643793,/,1644473,/,1645152,/,1645832,/,1646513,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	P	89,Middle Finger	71,Index Finger	1000.0	1100.0	1750.0	1700.0	0.0	n/a	n/a	n/a	go_stim
16509.752871514298	2552.2471284857293	n/a	1024	71	2750	2552.24712849	stim	stop-signal	584	1644507	0.0-25.1-1.1	beast_fmri_test	359	1642435,/,1643114,/,1643793,/,1644473,/,1645152,/,1645832,/,1646513,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	P	89,Middle Finger	71,Index Finger	1000.0	1100.0	1750.0	1700.0	0.0	n/a	n/a	n/a	ITI
22186	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1647631	0.0-25.2-0.2	beast_fmri_test	359	1647193,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
21693.697144826408	2750	n/a	898	71	2750	493.302855173	stim	stop-signal	586	1650382	0.0-25.2-1.2	beast_fmri_test	359	1647872,/,1648553,/,1649231,/,1649911,/,1650590,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1650.0	2.0	2.0	go	non-target	D	89,Middle Finger	71,Index Finger	1000.0	1100.0	1750.0	1650.0	1.0	n/a	1100.0	1.0	go_stim
