onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	584	1702316	0.0-24.0	beast_fmri_test	338	1691439,/,1692115,/,1692797,/,1693476,/,1694155,/,1694835,/,1695516,/,1696194,/,1696875,/,1697554,/,1698234,/,1698913,/,1699595,/,1700274,/,1700954,/,1701633,/,1702312,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 1 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11380	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1702819	0.0-25.0-0.0	beast_fmri_test	338	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
9307.6075805597939	2750.0	n/a	642	89	2750	2075.39241944	stim	stop-signal	586	1705572	0.0-25.0-1.0	beast_fmri_test	338	1702992,/,1703671,/,1704358,/,1705031,/,1705711,/,1706390,/,1707070,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2300.0	0.0	n/a	n/a	n/a	go_stim
12057.607580559794	2075.39241944	n/a	642	89	2750	2075.39241944	stim	stop-signal	586	1705572	0.0-25.0-1.0	beast_fmri_test	338	1702992,/,1703671,/,1704358,/,1705031,/,1705711,/,1706390,/,1707070,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2300.0	0.0	n/a	n/a	n/a	ITI
16784	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1708223	0.0-25.1-0.1	beast_fmri_test	338	1707749,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13912.268513776595	2750.0	n/a	402	71	2750	2873.73148622	stim	stop-signal	588	1710975	0.0-25.1-1.1	beast_fmri_test	338	1708429,/,1709108,/,1709789,/,1710469,/,1711148,/,1711828,/,1712507,/,1713187,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	1.0	1.0	go	target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2300.0	1.0	n/a	500.0	1.0	go_stim
16662.268513776595	2873.73148622	n/a	402	71	2750	2873.73148622	stim	stop-signal	588	1710975	0.0-25.1-1.1	beast_fmri_test	338	1708429,/,1709108,/,1709789,/,1710469,/,1711148,/,1711828,/,1712507,/,1713187,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	1.0	1.0	go	target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2300.0	1.0	n/a	500.0	1.0	ITI
22975	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	589	1714414	0.0-25.2-0.2	beast_fmri_test	338	1713913,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
21390.448584046215	2750.0	n/a	600	89	2750	1585.55141595	stim	stop-signal	590	1717165	0.0-25.2-1.2	beast_fmri_test	338	1714547,/,1715225,/,1715905,/,1716586,/,1717264,/,1717943,/,1718625,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2350.0	1.0	2.0	go	non-target	T	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	1.0	n/a	400.0	1.0	go_stim
24140.448584046215	1585.55141595	n/a	600	89	2750	1585.55141595	stim	stop-signal	590	1717165	0.0-25.2-1.2	beast_fmri_test	338	1714547,/,1715225,/,1715905,/,1716586,/,1717264,/,1717943,/,1718625,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	2350.0	1.0	2.0	go	non-target	T	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	1.0	n/a	400.0	1.0	ITI
