onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	584	1811936	0.0-24.0	beast_fmri_test	278	1801059,/,1801738,/,1802416,/,1803093,/,1803772,/,1804452,/,1805132,/,1805813,/,1806493,/,1807172,/,1807853,/,1808532,/,1809213,/,1809893,/,1810574,/,1811254,/,1811934,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1812437	0.0-25.0-0.0	beast_fmri_test	278	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11156.185895296279	2750	n/a	731	89	2750	220.814104704	stim	stop-signal	586	1815186	0.0-25.0-1.0	beast_fmri_test	278	1812612,/,1813289,/,1813968,/,1814647,/,1815327,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	300.0	300.0	2400.0	2400.0	0.0	n/a	n/a	n/a	go_stim
13906.185895296279	220.81410470374681	n/a	731	89	2750	220.814104704	stim	stop-signal	586	1815186	0.0-25.0-1.0	beast_fmri_test	278	1812612,/,1813289,/,1813968,/,1814647,/,1815327,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	300.0	300.0	2400.0	2400.0	0.0	n/a	n/a	n/a	ITI
14911	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1815970	0.0-25.1-0.1	beast_fmri_test	278	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14594.198913919739	temp_go_duration	n/a	648	89	2750	318.80108608	stim	stop-signal	588	1818722	0.0-25.1-1.1	beast_fmri_test	278	1816008,/,1816689,/,1817369,/,1818048,/,1818728,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	300.0	300.0	2400.0	2400.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	648	89	2750	318.80108608	stim	stop-signal	588	1818722	0.0-25.1-1.1	beast_fmri_test	278	1816008,/,1816689,/,1817369,/,1818048,/,1818728,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	300.0	300.0	2400.0	2400.0	0.0	0.0	n/a	n/a	stop_stim
17344.198913919739	318.80108608024506	n/a	648	89	2750	318.80108608	stim	stop-signal	588	1818722	0.0-25.1-1.1	beast_fmri_test	278	1816008,/,1816689,/,1817369,/,1818048,/,1818728,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	300.0	300.0	2400.0	2400.0	0.0	0.0	n/a	n/a	ITI
18542	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	589	1819601	0.0-25.2-0.2	beast_fmri_test	278	1819409,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
16478.201000565663	300.0	n/a	451	71	2750	2065.79899943	stim	stop-signal	590	1822353	0.0-25.2-1.2	beast_fmri_test	278	1820087,/,1820768,/,1821449,/,1822128,/,1822806,/,1823483,/,1824162,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2450.0	2.0	2.0	stop	target	V	71,Index Finger	89,Middle Finger	300.0	300.0	2450.0	2400.0	0.0	0.0	300.0	n/a	go_stim
18928.201000565663	2450.0	n/a	451	71	2750	2065.79899943	stim	stop-signal	590	1822353	0.0-25.2-1.2	beast_fmri_test	278	1820087,/,1820768,/,1821449,/,1822128,/,1822806,/,1823483,/,1824162,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2450.0	2.0	2.0	stop	target	V	71,Index Finger	89,Middle Finger	300.0	300.0	2450.0	2400.0	0.0	0.0	300.0	n/a	stop_stim
19228.201000565663	2065.7989994342965	n/a	451	71	2750	2065.79899943	stim	stop-signal	590	1822353	0.0-25.2-1.2	beast_fmri_test	278	1820087,/,1820768,/,1821449,/,1822128,/,1822806,/,1823483,/,1824162,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2450.0	2.0	2.0	stop	target	V	71,Index Finger	89,Middle Finger	300.0	300.0	2450.0	2400.0	0.0	0.0	300.0	n/a	ITI
23910	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	591	1824969	0.0-25.3-0.3	beast_fmri_test	278	1824843,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
23642.519447051454	2750	n/a	518	71	2750	270.480552949	stim	stop-signal	592	1827722	0.0-25.3-1.3	beast_fmri_test	278	1825522,/,1826204,/,1826884,/,1827563,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2500.0	2.0	3.0	go	target	P	71,Index Finger	89,Middle Finger	250.0	300.0	2500.0	2400.0	1.0	n/a	250.0	1.0	go_stim
26392.519447051454	270.48055294856562	n/a	518	71	2750	270.480552949	stim	stop-signal	592	1827722	0.0-25.3-1.3	beast_fmri_test	278	1825522,/,1826204,/,1826884,/,1827563,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2500.0	2.0	3.0	go	target	P	71,Index Finger	89,Middle Finger	250.0	300.0	2500.0	2400.0	1.0	n/a	250.0	1.0	ITI
27492	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	593	1828551	0.0-25.4-0.4	beast_fmri_test	278	1828242,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
22494.0	2750	n/a	612	89	2750	5000.0	stim	stop-signal	594	1831303	0.0-25.4-1.4	beast_fmri_test	278	1828922,/,1829604,/,1830284,/,1830964,/,1831644,/,1832323,/,1833000,/,1833677,/,1834358,/,1835038,/,1835717,/	t,t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2450.0	2.0	4.0	go	non-target	P	71,Index Finger	89,Middle Finger	250.0	300.0	2500.0	2450.0	1.0	n/a	300.0	1.0	go_stim
25244.0	5000.0	n/a	612	89	2750	5000.0	stim	stop-signal	594	1831303	0.0-25.4-1.4	beast_fmri_test	278	1828922,/,1829604,/,1830284,/,1830964,/,1831644,/,1832323,/,1833000,/,1833677,/,1834358,/,1835038,/,1835717,/	t,t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2450.0	2.0	4.0	go	non-target	P	71,Index Finger	89,Middle Finger	250.0	300.0	2500.0	2450.0	1.0	n/a	300.0	1.0	ITI
35799	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	595	1836858	0.0-25.5-0.5	beast_fmri_test	278	1836398,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
