onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	584	1598698	0.0-24.0	beast_fmri_test	313	1587818,/,1588498,/,1589178,/,1589858,/,1590538,/,1591218,/,1591897,/,1592577,/,1593258,/,1593937,/,1594618,/,1595298,/,1595977,/,1596658,/,1597337,/,1598017,/,1598697,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 1 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11381	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1599199	0.0-25.0-0.0	beast_fmri_test	313	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
6734.7530720001087	2750.0	n/a	1269	71	2750	4647.246928	stim	stop-signal	586	1601950	0.0-25.0-1.0	beast_fmri_test	313	1599377,/,1600057,/,1600737,/,1601417,/,1602097,/,1602777,/,1603457,/,1604137,/,1604817,/,1605498,/,1606177,/	t,t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	P	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	0.0	n/a	n/a	n/a	go_stim
9484.7530720001087	4647.246928	n/a	1269	71	2750	4647.246928	stim	stop-signal	586	1601950	0.0-25.0-1.0	beast_fmri_test	313	1599377,/,1600057,/,1600737,/,1601417,/,1602097,/,1602777,/,1603457,/,1604137,/,1604817,/,1605498,/,1606177,/	t,t,t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	P	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	0.0	n/a	n/a	n/a	ITI
19304	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1607122	0.0-25.1-0.1	beast_fmri_test	313	1606857,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18762.21120609995	2750.0	n/a	887	71	2750	542.7887939	stim	stop-signal	588	1609873	0.0-25.1-1.1	beast_fmri_test	313	1607537,/,1608218,/,1608897,/,1609578,/,1610257,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1250.0	1.0	1.0	go	non-target	V	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	1.0	n/a	1500.0	1.0	go_stim
21512.21120609995	542.7887939	n/a	887	71	2750	542.7887939	stim	stop-signal	588	1609873	0.0-25.1-1.1	beast_fmri_test	313	1607537,/,1608218,/,1608897,/,1609578,/,1610257,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1250.0	1.0	1.0	go	non-target	V	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	1.0	n/a	1500.0	1.0	ITI
23120	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	589	1610938	0.0-25.2-0.2	beast_fmri_test	313	1610938,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
22660.805034500081	2750.0	n/a	860	71	2750	461.1949655	stim	stop-signal	590	1613690	0.0-25.2-1.2	beast_fmri_test	313	1611618,/,1612298,/,1612978,/,1613658,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1250.0	1.0	2.0	go	non-target	T	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	1.0	n/a	1500.0	1.0	go_stim
25410.805034500081	461.1949655	n/a	860	71	2750	461.1949655	stim	stop-signal	590	1613690	0.0-25.2-1.2	beast_fmri_test	313	1611618,/,1612298,/,1612978,/,1613658,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1250.0	1.0	2.0	go	non-target	T	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	1.0	n/a	1500.0	1.0	ITI
26857	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	591	1614675	0.0-25.3-0.3	beast_fmri_test	313	1614338,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25433.214578999905	2750.0	n/a	931	71	2750	1424.785421	stim	stop-signal	592	1617426	0.0-25.3-1.3	beast_fmri_test	313	1615018,/,1615697,/,1616378,/,1617058,/,1617738,/,1618418,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1250.0	1.0	3.0	go	non-target	D	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	1.0	n/a	1500.0	1.0	go_stim
28183.214578999905	1424.785421	n/a	931	71	2750	1424.785421	stim	stop-signal	592	1617426	0.0-25.3-1.3	beast_fmri_test	313	1615018,/,1615697,/,1616378,/,1617058,/,1617738,/,1618418,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1250.0	1.0	3.0	go	non-target	D	89,Yellow Button	71,Green Button	1000.0	1500.0	1750.0	1250.0	1.0	n/a	1500.0	1.0	ITI
