onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	626760	0.0-12.0	beast_fmri_test	330	615882,/,616562,/,617240,/,617919,/,618599,/,619280,/,619961,/,620640,/,621320,/,621998,/,622679,/,623359,/,624039,/,624720,/,625399,/,626077,/,626757,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11380	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	627262	0.0-13.0-0.0	beast_fmri_test	330	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11214.476860063034	2750	n/a	1248	89	2750	168.523139937	stim	stop-signal	202	630015	0.0-13.0-1.0	beast_fmri_test	330	627438,/,628116,/,628796,/,629476,/,630155,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	go_stim
13964.476860063034	168.52313993696598	n/a	1248	89	2750	168.523139937	stim	stop-signal	202	630015	0.0-13.0-1.0	beast_fmri_test	330	627438,/,628116,/,628796,/,629476,/,630155,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	n/a	ITI
14833	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	630715	0.0-13.1-0.1	beast_fmri_test	330	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14504.533255976508	temp_go_duration	n/a	500	89	2750	330.466744023	stim	stop-signal	204	633467	0.0-13.1-1.1	beast_fmri_test	330	630835,/,631514,/,632195,/,632873,/,633554,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	500	89	2750	330.466744023	stim	stop-signal	204	633467	0.0-13.1-1.1	beast_fmri_test	330	630835,/,631514,/,632195,/,632873,/,633554,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	stop_stim
17254.533255976508	330.46674402343672	n/a	500	89	2750	330.466744023	stim	stop-signal	204	633467	0.0-13.1-1.1	beast_fmri_test	330	630835,/,631514,/,632195,/,632873,/,633554,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	n/a	n/a	0.0	ITI
18444	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	634326	0.0-13.2-0.2	beast_fmri_test	330	634233,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
17252.829247700982	2750	n/a	487	89	2750	1192.1707523	stim	stop-signal	206	637077	0.0-13.2-1.2	beast_fmri_test	330	634914,/,635594,/,636273,/,636952,/,637633,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	2.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
20002.829247700982	1192.170752299055	n/a	487	89	2750	1192.1707523	stim	stop-signal	206	637077	0.0-13.2-1.2	beast_fmri_test	330	634914,/,635594,/,636273,/,636952,/,637633,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	2.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
22918	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	638800	0.0-13.3-0.3	beast_fmri_test	330	638313,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
21427.934002427966	2750	n/a	801	71	2750	1491.06599757	stim	stop-signal	208	641551	0.0-13.3-1.3	beast_fmri_test	330	638991,/,639671,/,640350,/,641030,/,641709,/,642389,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	3.0	go	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
24177.934002427966	1491.0659975719766	n/a	801	71	2750	1491.06599757	stim	stop-signal	208	641551	0.0-13.3-1.3	beast_fmri_test	330	638991,/,639671,/,640350,/,641030,/,641709,/,642389,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2750.0	2.0	3.0	go	target	D	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
27688	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	209	643570	0.0-13.4-0.4	beast_fmri_test	330	643069,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
25686.752541017253	2750	n/a	493	89	2750	2002.24745898	stim	stop-signal	210	646321	0.0-13.4-1.4	beast_fmri_test	330	643750,/,644429,/,645108,/,645787,/,646467,/,647148,/,647827,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	4.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
28436.752541017253	2002.2474589827032	n/a	493	89	2750	2002.24745898	stim	stop-signal	210	646321	0.0-13.4-1.4	beast_fmri_test	330	643750,/,644429,/,645108,/,645787,/,646467,/,647148,/,647827,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2750.0	2.0	4.0	go	non-target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
32970	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	211	648852	0.0-13.5-0.5	beast_fmri_test	330	648507,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
31220.158627591911	2750	n/a	600	89	2750	1752.84137241	stim	stop-signal	212	651605	0.0-13.5-1.5	beast_fmri_test	330	649186,/,649865,/,650546,/,651225,/,651904,/,652586,/,653266,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	5.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
33970.158627591911	1752.8413724081058	n/a	600	89	2750	1752.84137241	stim	stop-signal	212	651605	0.0-13.5-1.5	beast_fmri_test	330	649186,/,649865,/,650546,/,651225,/,651904,/,652586,/,653266,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2750.0	2.0	5.0	go	non-target	P	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
38003	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	213	653885	0.0-13.6-0.6	beast_fmri_test	330	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
36999.202597548603	0.0	n/a	580	71	2750	1005.79740245	stim	stop-signal	214	656637	0.0-13.6-1.6	beast_fmri_test	330	653956,/,654624,/,655303,/,655982,/,656662,/,657343,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	6.0	stop	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	go_stim
39749.202597548603	2750.0	n/a	580	71	2750	1005.79740245	stim	stop-signal	214	656637	0.0-13.6-1.6	beast_fmri_test	330	653956,/,654624,/,655303,/,655982,/,656662,/,657343,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	6.0	stop	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	stop_stim
39749.202597548603	1005.7974024513803	n/a	580	71	2750	1005.79740245	stim	stop-signal	214	656637	0.0-13.6-1.6	beast_fmri_test	330	653956,/,654624,/,655303,/,655982,/,656662,/,657343,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2750.0	2.0	6.0	stop	target	V	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	0.0	0.0	n/a	0.0	ITI
42289	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	215	658171	0.0-13.7-0.7	beast_fmri_test	330	658022,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
40378.967457401333	2750	n/a	421	89	2750	1911.0325426	stim	stop-signal	216	660922	0.0-13.7-1.7	beast_fmri_test	330	658702,/,659382,/,660062,/,660742,/,661421,/,662100,/,662781,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	7.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	go_stim
43128.967457401333	1911.032542598705	n/a	421	89	2750	1911.0325426	stim	stop-signal	216	660922	0.0-13.7-1.7	beast_fmri_test	330	658702,/,659382,/,660062,/,660742,/,661421,/,662100,/,662781,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2750.0	2.0	7.0	go	non-target	B	71,Index Finger	89,Middle Finger	0.0	0.0	2750.0	2750.0	1.0	0.0	1.0	n/a	ITI
47484	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	217	663366	0.0-13.8-0.8	beast_fmri_test	330	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
