onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	198	551856	0.0-12.0	beast_fmri_test	329	540980,/,541657,/,542338,/,543017,/,543697,/,544376,/,545057,/,545735,/,546417,/,547095,/,547775,/,548455,/,549135,/,549815,/,550493,/,551173,/,551852,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 3 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	199	552358	0.0-13.0-0.0	beast_fmri_test	329	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11153.91069119412	2750	n/a	1262	71	2750	225.089308806	stim	stop-signal	200	555109	0.0-13.0-1.0	beast_fmri_test	329	552533,/,553212,/,553892,/,554571,/,555252,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	go_stim
13903.91069119412	225.08930880590651	n/a	1262	71	2750	225.089308806	stim	stop-signal	200	555109	0.0-13.0-1.0	beast_fmri_test	329	552533,/,553212,/,553892,/,554571,/,555252,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	ITI
14880	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	555860	0.0-13.1-0.1	beast_fmri_test	329	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14712.228396989754	temp_go_duration	n/a	757	71	2750	169.77160301	stim	stop-signal	202	558612	0.0-13.1-1.1	beast_fmri_test	329	555930,/,556610,/,557290,/,557970,/,558650,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	3.0	1.0	stop	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	757	71	2750	169.77160301	stim	stop-signal	202	558612	0.0-13.1-1.1	beast_fmri_test	329	555930,/,556610,/,557290,/,557970,/,558650,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	3.0	1.0	stop	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	0.0	n/a	n/a	stop_stim
17462.228396989754	169.77160301026422	n/a	757	71	2750	169.77160301	stim	stop-signal	202	558612	0.0-13.1-1.1	beast_fmri_test	329	555930,/,556610,/,557290,/,557970,/,558650,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	3.0	1.0	stop	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	0.0	n/a	n/a	ITI
18329	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	559309	0.0-13.2-0.2	beast_fmri_test	329	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18319.422382460325	2750	n/a	897	71	2750	10.5776175396	stim	stop-signal	204	562060	0.0-13.2-1.2	beast_fmri_test	329	559330,/,560008,/,560687,/,561369,/,562047,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	go_stim
21069.422382460325	10.577617539647694	n/a	897	71	2750	10.5776175396	stim	stop-signal	204	562060	0.0-13.2-1.2	beast_fmri_test	329	559330,/,560008,/,560687,/,561369,/,562047,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	0.0	n/a	n/a	n/a	ITI
21613	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	562593	0.0-13.3-0.3	beast_fmri_test	329	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20545.394631155068	2750	n/a	861	71	2750	1069.60536884	stim	stop-signal	206	565345	0.0-13.3-1.3	beast_fmri_test	329	562728,/,563407,/,564087,/,564766,/,565447,/,566126,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2150.0	3.0	3.0	go	non-target	D	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	1.0	n/a	600.0	1.0	go_stim
23295.394631155068	1069.6053688449285	n/a	861	71	2750	1069.60536884	stim	stop-signal	206	565345	0.0-13.3-1.3	beast_fmri_test	329	562728,/,563407,/,564087,/,564766,/,565447,/,566126,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2150.0	3.0	3.0	go	non-target	D	89,Middle Finger	71,Index Finger	600.0	600.0	2200.0	2150.0	1.0	n/a	600.0	1.0	ITI
