onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	533284	0.0-12.0	beast_fmri_test	314	522403,/,523083,/,523763,/,524443,/,525123,/,525802,/,526483,/,527162,/,527842,/,528523,/,529203,/,529883,/,530562,/,531242,/,531922,/,532602,/,533282,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 2 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	533786	0.0-13.0-0.0	beast_fmri_test	314	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
8598.9353500000434	temp_go_duration	n/a	1545	89	2750	2785.06465	stim	stop-signal	202	536537	0.0-13.0-1.0	beast_fmri_test	314	533962,/,534642,/,535322,/,536002,/,536682,/,537362,/,538042,/,538722,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	71,Green Button	89,Yellow Button	900.0	1000.0	1850.0	1750.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1545	89	2750	2785.06465	stim	stop-signal	202	536537	0.0-13.0-1.0	beast_fmri_test	314	533962,/,534642,/,535322,/,536002,/,536682,/,537362,/,538042,/,538722,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	71,Green Button	89,Yellow Button	900.0	1000.0	1850.0	1750.0	0.0	0.0	n/a	n/a	stop_stim
11348.935350000043	2785.0646499999998	n/a	1545	89	2750	2785.06465	stim	stop-signal	202	536537	0.0-13.0-1.0	beast_fmri_test	314	533962,/,534642,/,535322,/,536002,/,536682,/,537362,/,538042,/,538722,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	71,Green Button	89,Yellow Button	900.0	1000.0	1850.0	1750.0	0.0	0.0	n/a	n/a	ITI
17432	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	539835	0.0-13.1-0.1	beast_fmri_test	314	539402,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
16601.636916100048	2750	n/a	1533	89	2750	832.3630839	stim	stop-signal	204	542587	0.0-13.1-1.1	beast_fmri_test	314	540083,/,540762,/,541443,/,542123,/,542803,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	71,Green Button	89,Yellow Button	900.0	1000.0	1850.0	1750.0	0.0	n/a	n/a	n/a	go_stim
19351.636916100048	832.36308389999999	n/a	1533	89	2750	832.3630839	stim	stop-signal	204	542587	0.0-13.1-1.1	beast_fmri_test	314	540083,/,540762,/,541443,/,542123,/,542803,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	71,Green Button	89,Yellow Button	900.0	1000.0	1850.0	1750.0	0.0	n/a	n/a	n/a	ITI
21525	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	543928	0.0-13.2-0.2	beast_fmri_test	314	543483,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
21253.723050400033	2750	n/a	1012	71	2750	273.2769496	stim	stop-signal	206	546680	0.0-13.2-1.2	beast_fmri_test	314	544163,/,544843,/,545523,/,546203,/,546883,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1850.0	2.0	2.0	go	target	V	71,Green Button	89,Yellow Button	900.0	1000.0	1850.0	1750.0	1.0	n/a	900.0	1.0	go_stim
