onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	196	533061	0.0-12.0	beast_fmri_test	301	522181,/,522860,/,523540,/,524221,/,524900,/,525580,/,526260,/,526940,/,527621,/,528300,/,528981,/,529660,/,530340,/,531020,/,531700,/,532380,/,533060,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 1 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	197	533563	0.0-13.0-0.0	beast_fmri_test	301	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11025.328499349649	temp_go_duration	n/a	1228	89	2750	359.67150065	stim	stop-signal	198	536316	0.0-13.0-1.0	beast_fmri_test	301	533740,/,534421,/,535101,/,535781,/,536461,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	P	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2000.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	1228	89	2750	359.67150065	stim	stop-signal	198	536316	0.0-13.0-1.0	beast_fmri_test	301	533740,/,534421,/,535101,/,535781,/,536461,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	P	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2000.0	0.0	n/a	n/a	0.0	stop_stim
13775.328499349649	359.671500650334	n/a	1228	89	2750	359.67150065	stim	stop-signal	198	536316	0.0-13.0-1.0	beast_fmri_test	301	533740,/,534421,/,535101,/,535781,/,536461,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	P	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2000.0	0.0	n/a	n/a	0.0	ITI
15007	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	199	537188	0.0-13.1-0.1	beast_fmri_test	301	537141,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14887.212209011661	2750	n/a	722	89	2750	122.787790988	stim	stop-signal	200	539941	0.0-13.1-1.1	beast_fmri_test	301	537821,/,538501,/,539182,/,539861,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	1.0	1.0	go	non-target	D	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2050.0	0.0	700.0	0.0	n/a	go_stim
17637.212209011661	122.78779098829	n/a	722	89	2750	122.787790988	stim	stop-signal	200	539941	0.0-13.1-1.1	beast_fmri_test	301	537821,/,538501,/,539182,/,539861,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2050.0	1.0	1.0	go	non-target	D	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2050.0	0.0	700.0	0.0	n/a	ITI
18394	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	540575	0.0-13.2-0.2	beast_fmri_test	301	540541,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
17961.389452741249	2750	n/a	578	89	2750	434.610547259	stim	stop-signal	202	543327	0.0-13.2-1.2	beast_fmri_test	301	541221,/,541901,/,542581,/,543261,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2050.0	1.0	2.0	go	non-target	B	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2050.0	0.0	700.0	0.0	n/a	go_stim
20711.389452741249	434.610547258726	n/a	578	89	2750	434.610547259	stim	stop-signal	202	543327	0.0-13.2-1.2	beast_fmri_test	301	541221,/,541901,/,542581,/,543261,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2050.0	1.0	2.0	go	non-target	B	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2050.0	0.0	700.0	0.0	n/a	ITI
22091	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	544272	0.0-13.3-0.3	beast_fmri_test	301	543941,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
22055.305595154059	2750	n/a	561	71	2750	37.6944048459	stim	stop-signal	204	547024	0.0-13.3-1.3	beast_fmri_test	301	544621,/,545301,/,545981,/,546661,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2150.0	1.0	3.0	go	target	B	89,Yellow Button	71,Green Button	600.0	700.0	2150.0	2050.0	0.0	600.0	0.0	n/a	go_stim
