onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	572	1564384	0.0-24.0	beast_fmri_test	301	1553504,/,1554183,/,1554863,/,1555543,/,1556223,/,1556903,/,1557583,/,1558263,/,1558943,/,1559623,/,1560303,/,1560984,/,1561663,/,1562343,/,1563023,/,1563703,/,1564383,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 1 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	573	1564887	0.0-25.0-0.0	beast_fmri_test	301	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10854.012171110604	temp_go_duration	n/a	914	89	2750	530.987828889	stim	stop-signal	574	1567639	0.0-25.0-1.0	beast_fmri_test	301	1565063,/,1565743,/,1566423,/,1567103,/,1567783,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	V	89,Yellow Button	71,Green Button	300.0	400.0	2450.0	2350.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	914	89	2750	530.987828889	stim	stop-signal	574	1567639	0.0-25.0-1.0	beast_fmri_test	301	1565063,/,1565743,/,1566423,/,1567103,/,1567783,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	V	89,Yellow Button	71,Green Button	300.0	400.0	2450.0	2350.0	0.0	n/a	n/a	0.0	stop_stim
13604.012171110604	530.987828889453	n/a	914	89	2750	530.987828889	stim	stop-signal	574	1567639	0.0-25.0-1.0	beast_fmri_test	301	1565063,/,1565743,/,1566423,/,1567103,/,1567783,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	V	89,Yellow Button	71,Green Button	300.0	400.0	2450.0	2350.0	0.0	n/a	n/a	0.0	ITI
15189	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	575	1568693	0.0-25.1-0.1	beast_fmri_test	301	1568463,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14883.933202358661	300.0	n/a	514	71	2750	307.066797641	stim	stop-signal	576	1571445	0.0-25.1-1.1	beast_fmri_test	301	1569143,/,1569823,/,1570503,/,1571184,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2450.0	1.0	1.0	stop	target	V	89,Yellow Button	71,Green Button	300.0	400.0	2450.0	2350.0	0.0	300.0	0.0	0.0	go_stim
17333.933202358661	2450.0	n/a	514	71	2750	307.066797641	stim	stop-signal	576	1571445	0.0-25.1-1.1	beast_fmri_test	301	1569143,/,1569823,/,1570503,/,1571184,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2450.0	1.0	1.0	stop	target	V	89,Yellow Button	71,Green Button	300.0	400.0	2450.0	2350.0	0.0	300.0	0.0	0.0	stop_stim
17633.933202358661	307.06679764137402	n/a	514	71	2750	307.066797641	stim	stop-signal	576	1571445	0.0-25.1-1.1	beast_fmri_test	301	1569143,/,1569823,/,1570503,/,1571184,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2450.0	1.0	1.0	stop	target	V	89,Yellow Button	71,Green Button	300.0	400.0	2450.0	2350.0	0.0	300.0	0.0	0.0	ITI
18773	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	577	1572277	0.0-25.2-0.2	beast_fmri_test	301	1571863,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
