onset	duration	"”text"""	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	582	1694373	0.0-24.0	beast_fmri_test	337	1683497,/,1684175,/,1684853,/,1685534,/,1686213,/,1686893,/,1687572,/,1688253,/,1688931,/,1689612,/,1690292,/,1690972,/,1691651,/,1692330,/,1693010,/,1693689,/,1694369,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 3 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11379	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	583	1694876	0.0-25.0-0.0	beast_fmri_test	337	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11290.316567413742	2750	n/a	2223	71	2750	90.6834325862	stim	stop-signal	584	1697628	0.0-25.0-1.0	beast_fmri_test	337	1695050,/,1695730,/,1696408,/,1697087,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	go_stim
14040.316567413742	90.683432586246639	n/a	2223	71	2750	90.6834325862	stim	stop-signal	584	1697628	0.0-25.0-1.0	beast_fmri_test	337	1695050,/,1695730,/,1696408,/,1697087,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	ITI
14784	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1698281	0.0-25.1-0.1	beast_fmri_test	337	1697779,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
12346.031019649701	2750	n/a	1289	71	2750	2439.96898035	stim	stop-signal	586	1701033	0.0-25.1-1.1	beast_fmri_test	337	1698448,/,1699128,/,1699808,/,1700487,/,1701166,/,1701846,/,1702525,/,1703206,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	go_stim
15096.031019649701	2439.9689803501842	n/a	1289	71	2750	2439.96898035	stim	stop-signal	586	1701033	0.0-25.1-1.1	beast_fmri_test	337	1698448,/,1699128,/,1699808,/,1700487,/,1701166,/,1701846,/,1702525,/,1703206,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	600.0	800.0	2150.0	1950.0	0.0	n/a	n/a	n/a	ITI
20534	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1704031	0.0-25.2-0.2	beast_fmri_test	337	1703884,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19626.948898233473	temp_go_duration	n/a	877	71	2750	908.051101766	stim	stop-signal	588	1706782	0.0-25.2-1.2	beast_fmri_test	337	1704565,/,1705245,/,1705923,/,1706603,/,1707284,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	800.0	2150.0	1950.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	877	71	2750	908.051101766	stim	stop-signal	588	1706782	0.0-25.2-1.2	beast_fmri_test	337	1704565,/,1705245,/,1705923,/,1706603,/,1707284,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	P	89,Middle Finger	71,Index Finger	600.0	800.0	2150.0	1950.0	0.0	0.0	n/a	n/a	stop_stim
