onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	592	1539103	0.0-24.0	beast_fmri_test	310	1528223,/,1528902,/,1529582,/,1530262,/,1530942,/,1531622,/,1532301,/,1532982,/,1533662,/,1534342,/,1535022,/,1535702,/,1536381,/,1537062,/,1537742,/,1538421,/,1539101,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 3 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11381	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	593	1539604	0.0-25.0-0.0	beast_fmri_test	310	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
9400.881211000029	2750	n/a	788	89	2750	1982.118789	stim	stop-signal	594	1542356	0.0-25.0-1.0	beast_fmri_test	310	1539782,/,1540462,/,1541141,/,1541821,/,1542501,/,1543182,/,1543863,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	n/a	n/a	go_stim
12150.881211000029	1982.1187890000001	n/a	788	89	2750	1982.118789	stim	stop-signal	594	1542356	0.0-25.0-1.0	beast_fmri_test	310	1539782,/,1540462,/,1541141,/,1541821,/,1542501,/,1543182,/,1543863,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	n/a	n/a	ITI
16639	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	595	1544862	0.0-25.1-0.1	beast_fmri_test	310	1544543,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
16621.582087199902	2750	n/a	612	89	2750	19.4179128	stim	stop-signal	596	1547614	0.0-25.1-1.1	beast_fmri_test	310	1545222,/,1545904,/,1546582,/,1547262,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	D	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	n/a	n/a	go_stim
19371.582087199902	19.4179128	n/a	612	89	2750	19.4179128	stim	stop-signal	596	1547614	0.0-25.1-1.1	beast_fmri_test	310	1545222,/,1545904,/,1546582,/,1547262,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	D	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	n/a	n/a	ITI
19934	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	597	1548157	0.0-25.2-0.2	beast_fmri_test	310	1547942,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19414.825575100025	temp_go_duration	n/a	603	89	2750	521.1744249	stim	stop-signal	598	1550909	0.0-25.2-1.2	beast_fmri_test	310	1548622,/,1549302,/,1549982,/,1550662,/,1551342,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	0.0	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	603	89	2750	521.1744249	stim	stop-signal	598	1550909	0.0-25.2-1.2	beast_fmri_test	310	1548622,/,1549302,/,1549982,/,1550662,/,1551342,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	0.0	n/a	stop_stim
22164.825575100025	521.17442489999996	n/a	603	89	2750	521.1744249	stim	stop-signal	598	1550909	0.0-25.2-1.2	beast_fmri_test	310	1548622,/,1549302,/,1549982,/,1550662,/,1551342,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	T	71,Green Button	89,Yellow Button	600.0	700.0	2100.0	2050.0	0.0	n/a	0.0	n/a	ITI
