onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	394	1045875	0.0-18.0	beast_fmri_test	336	1034998,/,1035675,/,1036354,/,1037033,/,1037713,/,1038393,/,1039072,/,1039752,/,1040433,/,1041112,/,1041793,/,1042472,/,1043151,/,1043831,/,1044511,/,1045190,/,1045870,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11380	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	395	1046378	0.0-19.0-0.0	beast_fmri_test	336	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10233.624701000052	temp_go_duration	n/a	597	89	2750	1148.375299	stim	stop-signal	396	1049130	0.0-19.0-1.0	beast_fmri_test	336	1046550,/,1047230,/,1047909,/,1048590,/,1049269,/,1049948,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	700.0	500.0	2000.0	2300.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	597	89	2750	1148.375299	stim	stop-signal	396	1049130	0.0-19.0-1.0	beast_fmri_test	336	1046550,/,1047230,/,1047909,/,1048590,/,1049269,/,1049948,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	700.0	500.0	2000.0	2300.0	0.0	0.0	n/a	n/a	stop_stim
12983.624701000052	1148.375299	n/a	597	89	2750	1148.375299	stim	stop-signal	396	1049130	0.0-19.0-1.0	beast_fmri_test	336	1046550,/,1047230,/,1047909,/,1048590,/,1049269,/,1049948,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	700.0	500.0	2000.0	2300.0	0.0	0.0	n/a	n/a	ITI
15824	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	397	1050822	0.0-19.1-0.1	beast_fmri_test	336	1050629,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15140.929829099914	2750	n/a	757	89	2750	686.0701709	stim	stop-signal	398	1053575	0.0-19.1-1.1	beast_fmri_test	336	1051308,/,1051987,/,1052667,/,1053347,/,1054026,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	700.0	500.0	2000.0	2300.0	0.0	n/a	n/a	n/a	go_stim
17890.929829099914	686.07017089999999	n/a	757	89	2750	686.0701709	stim	stop-signal	398	1053575	0.0-19.1-1.1	beast_fmri_test	336	1051308,/,1051987,/,1052667,/,1053347,/,1054026,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	700.0	500.0	2000.0	2300.0	0.0	n/a	n/a	n/a	ITI
19807	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	399	1054805	0.0-19.2-0.2	beast_fmri_test	336	1054707,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19672.929146599956	2750	n/a	809	71	2750	135.0708534	stim	stop-signal	400	1057556	0.0-19.2-1.2	beast_fmri_test	336	1055386,/,1056065,/,1056745,/,1057425,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	2050.0	2.0	2.0	go	target	P	71,Index Finger	89,Middle Finger	700.0	500.0	2050.0	2300.0	1.0	n/a	700.0	1.0	go_stim
