onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	198	707774	0.0-12.0	beast_fmri_test	390	696889,/,697568,/,698248,/,698928,/,699608,/,700289,/,700970,/,701649,/,702330,/,703008,/,703690,/,704370,/,705051,/,705731,/,706410,/,707091,/,707772,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox2_2""><p class = ""block-text2"">Your delay is 2 trials.</p><p class = block-text2>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11389	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	199	708278	0.0-13.0-0.0	beast_fmri_test	390	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10439.666830147849	temp_go_duration	n/a	1232	89	2750	953.333169852	stim	stop-signal	200	711032	0.0-13.0-1.0	beast_fmri_test	390	708452,/,709132,/,709813,/,710493,/,711172,/,711853,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	T	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2100.0	0.0	n/a	0.0	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1232	89	2750	953.333169852	stim	stop-signal	200	711032	0.0-13.0-1.0	beast_fmri_test	390	708452,/,709132,/,709813,/,710493,/,711172,/,711853,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	T	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2100.0	0.0	n/a	0.0	n/a	stop_stim
13189.666830147849	953.33316985220165	n/a	1232	89	2750	953.333169852	stim	stop-signal	200	711032	0.0-13.0-1.0	beast_fmri_test	390	708452,/,709132,/,709813,/,710493,/,711172,/,711853,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	T	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2100.0	0.0	n/a	0.0	n/a	ITI
15624	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	712513	0.0-13.1-0.1	beast_fmri_test	390	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
12638.015412548441	2750	n/a	1462	89	2750	2989.98458745	stim	stop-signal	202	715267	0.0-13.1-1.1	beast_fmri_test	390	712535,/,713215,/,713894,/,714574,/,715256,/,715937,/,716616,/,717296,/,717977,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2100.0	0.0	n/a	n/a	n/a	go_stim
15388.015412548441	2989.9845874515527	n/a	1462	89	2750	2989.98458745	stim	stop-signal	202	715267	0.0-13.1-1.1	beast_fmri_test	390	712535,/,713215,/,713894,/,714574,/,715256,/,715937,/,716616,/,717296,/,717977,/	t,t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2100.0	0.0	n/a	n/a	n/a	ITI
21895	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	718784	0.0-13.2-0.2	beast_fmri_test	390	718658,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20795.940618383931	2750	n/a	811	89	2750	1104.05938162	stim	stop-signal	204	721539	0.0-13.2-1.2	beast_fmri_test	390	719338,/,720018,/,720698,/,721378,/,722058,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2150.0	2.0	2.0	go	non-target	V	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2150.0	1.0	600.0	n/a	1.0	go_stim
23545.940618383931	1104.0593816160424	n/a	811	89	2750	1104.05938162	stim	stop-signal	204	721539	0.0-13.2-1.2	beast_fmri_test	390	719338,/,720018,/,720698,/,721378,/,722058,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2150.0	2.0	2.0	go	non-target	V	71,Index Finger	89,Middle Finger	600.0	600.0	2150.0	2150.0	1.0	600.0	n/a	1.0	ITI
