onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	582	1782685	0.0-24.0	beast_fmri_test	390	1771800,/,1772479,/,1773160,/,1773840,/,1774522,/,1775201,/,1775880,/,1776562,/,1777242,/,1777922,/,1778603,/,1779283,/,1779963,/,1780644,/,1781324,/,1782003,/,1782684,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox2_2""><p class = ""block-text2"">Your delay is 1 trials.</p><p class = block-text2>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11390	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	583	1783190	0.0-25.0-0.0	beast_fmri_test	390	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11218.57279792754	2750	n/a	1237	89	2750	174.427202073	stim	stop-signal	584	1785943	0.0-25.0-1.0	beast_fmri_test	390	1783365,/,1784045,/,1784725,/,1785404,/,1786085,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	800.0	2250.0	1950.0	0.0	n/a	n/a	n/a	go_stim
13968.57279792754	174.42720207251432	n/a	1237	89	2750	174.427202073	stim	stop-signal	584	1785943	0.0-25.0-1.0	beast_fmri_test	390	1783365,/,1784045,/,1784725,/,1785404,/,1786085,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	800.0	2250.0	1950.0	0.0	n/a	n/a	n/a	ITI
14879	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1786679	0.0-25.1-0.1	beast_fmri_test	390	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13309.735066401307	2750	n/a	534	89	2750	1575.2649336	stim	stop-signal	586	1789435	0.0-25.1-1.1	beast_fmri_test	390	1786765,/,1787445,/,1788126,/,1788807,/,1789488,/,1790168,/,1790847,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	1950.0	1.0	1.0	go	non-target	B	71,Index Finger	89,Middle Finger	500.0	800.0	2250.0	1950.0	1.0	800.0	n/a	1.0	go_stim
16059.735066401307	1575.2649335985789	n/a	534	89	2750	1575.2649336	stim	stop-signal	586	1789435	0.0-25.1-1.1	beast_fmri_test	390	1786765,/,1787445,/,1788126,/,1788807,/,1789488,/,1790168,/,1790847,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	1950.0	1.0	1.0	go	non-target	B	71,Index Finger	89,Middle Finger	500.0	800.0	2250.0	1950.0	1.0	800.0	n/a	1.0	ITI
19768	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1791568	0.0-25.2-0.2	beast_fmri_test	390	1791527,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
16525.996008198243	2750	n/a	532	89	2750	3246.0039918	stim	stop-signal	588	1794322	0.0-25.2-1.2	beast_fmri_test	390	1792207,/,1792889,/,1793569,/,1794249,/,1794930,/,1795611,/,1796290,/,1796971,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1950.0	1.0	2.0	go	non-target	D	71,Index Finger	89,Middle Finger	500.0	800.0	2250.0	1950.0	1.0	800.0	n/a	1.0	go_stim
19275.996008198243	3246.0039918016628	n/a	532	89	2750	3246.0039918	stim	stop-signal	588	1794322	0.0-25.2-1.2	beast_fmri_test	390	1792207,/,1792889,/,1793569,/,1794249,/,1794930,/,1795611,/,1796290,/,1796971,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1950.0	1.0	2.0	go	non-target	D	71,Index Finger	89,Middle Finger	500.0	800.0	2250.0	1950.0	1.0	800.0	n/a	1.0	ITI
