onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	594	1644487	0.0-24.0	beast_fmri_test	328	1633610,/,1634287,/,1634967,/,1635648,/,1636326,/,1637005,/,1637685,/,1638366,/,1639045,/,1639725,/,1640404,/,1641084,/,1641764,/,1642442,/,1643123,/,1643804,/,1644483,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 3 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11379	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	595	1644989	0.0-25.0-0.0	beast_fmri_test	328	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11151.271241687937	2750	n/a	-1	-1	2750	229.728758312	stim	stop-signal	596	1647741	0.0-25.0-1.0	beast_fmri_test	328	1645163,/,1645842,/,1646522,/,1647202,/,1647879,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	1100.0	1100.0	1650.0	1650.0	0.0	n/a	n/a	n/a	go_stim
13901.271241687937	229.72875831196399	n/a	-1	-1	2750	229.728758312	stim	stop-signal	596	1647741	0.0-25.0-1.0	beast_fmri_test	328	1645163,/,1645842,/,1646522,/,1647202,/,1647879,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	1100.0	1100.0	1650.0	1650.0	0.0	n/a	n/a	n/a	ITI
14939	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	597	1648549	0.0-25.1-0.1	beast_fmri_test	328	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
12986.319969540462	2750	n/a	-1	-1	2750	1952.68003046	stim	stop-signal	598	1651299	0.0-25.1-1.1	beast_fmri_test	328	1648560,/,1649240,/,1649919,/,1650599,/,1651279,/,1651959,/,1652637,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	1100.0	1100.0	1650.0	1650.0	0.0	n/a	n/a	n/a	go_stim
15736.319969540462	1952.680030459471	n/a	-1	-1	2750	1952.68003046	stim	stop-signal	598	1651299	0.0-25.1-1.1	beast_fmri_test	328	1648560,/,1649240,/,1649919,/,1650599,/,1651279,/,1651959,/,1652637,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	1100.0	1100.0	1650.0	1650.0	0.0	n/a	n/a	n/a	ITI
20219	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	599	1653829	0.0-25.2-0.2	beast_fmri_test	328	1653326,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18842.155885325745	2750	n/a	-1	-1	2750	1378.84411467	stim	stop-signal	600	1656581	0.0-25.2-1.2	beast_fmri_test	328	1653998,/,1654678,/,1655356,/,1656038,/,1656717,/,1657398,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	1100.0	1100.0	1650.0	1650.0	0.0	n/a	n/a	n/a	go_stim
21592.155885325745	1378.844114674235	n/a	-1	-1	2750	1378.84411467	stim	stop-signal	600	1656581	0.0-25.2-1.2	beast_fmri_test	328	1653998,/,1654678,/,1655356,/,1656038,/,1656717,/,1657398,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	1100.0	1100.0	1650.0	1650.0	0.0	n/a	n/a	n/a	ITI
