onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	532016	0.0-12.0	beast_fmri_test	269	521136,/,521815,/,522496,/,523175,/,523855,/,524535,/,525216,/,525895,/,526576,/,527255,/,527935,/,528615,/,529295,/,529975,/,530655,/,531335,/,532016,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 2 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	532518	0.0-13.0-0.0	beast_fmri_test	269	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10733.241802999983	temp_go_duration	n/a	1139	71	2750	649.758197	stim	stop-signal	202	535269	0.0-13.0-1.0	beast_fmri_test	269	532695,/,533375,/,534055,/,534736,/,535416,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	D	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	n/a	0.0	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1139	71	2750	649.758197	stim	stop-signal	202	535269	0.0-13.0-1.0	beast_fmri_test	269	532695,/,533375,/,534055,/,534736,/,535416,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	D	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	n/a	0.0	n/a	stop_stim
13483.241802999983	649.758197	n/a	1139	71	2750	649.758197	stim	stop-signal	202	535269	0.0-13.0-1.0	beast_fmri_test	269	532695,/,533375,/,534055,/,534736,/,535416,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	D	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	n/a	0.0	n/a	ITI
15291	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	536427	0.0-13.1-0.1	beast_fmri_test	269	536096,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13064.734031999949	temp_go_duration	n/a	1383	71	2750	2228.265968	stim	stop-signal	204	539179	0.0-13.1-1.1	beast_fmri_test	269	536777,/,537456,/,538136,/,538816,/,539495,/,540176,/,540856,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	n/a	0.0	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1383	71	2750	2228.265968	stim	stop-signal	204	539179	0.0-13.1-1.1	beast_fmri_test	269	536777,/,537456,/,538136,/,538816,/,539495,/,540176,/,540856,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	n/a	0.0	n/a	stop_stim
15814.734031999949	2228.2659680000002	n/a	1383	71	2750	2228.265968	stim	stop-signal	204	539179	0.0-13.1-1.1	beast_fmri_test	269	536777,/,537456,/,538136,/,538816,/,539495,/,540176,/,540856,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	2.0	1.0	stop	temp-non-target	D	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	n/a	0.0	n/a	ITI
20779	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	541915	0.0-13.2-0.2	beast_fmri_test	269	541536,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20560.266643499956	1100.0	n/a	1360	71	2750	220.7333565	stim	stop-signal	206	544667	0.0-13.2-1.2	beast_fmri_test	269	542216,/,542896,/,543576,/,544256,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1650.0	2.0	2.0	stop	non-target	V	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	1100.0	0.0	1.0	go_stim
22210.266643499956	1650.0	n/a	1360	71	2750	220.7333565	stim	stop-signal	206	544667	0.0-13.2-1.2	beast_fmri_test	269	542216,/,542896,/,543576,/,544256,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1650.0	2.0	2.0	stop	non-target	V	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	1100.0	0.0	1.0	stop_stim
23310.266643499956	220.73335649999999	n/a	1360	71	2750	220.7333565	stim	stop-signal	206	544667	0.0-13.2-1.2	beast_fmri_test	269	542216,/,542896,/,543576,/,544256,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1650.0	2.0	2.0	stop	non-target	V	89,Yellow Button	71,Green Button	800.0	1100.0	1950.0	1650.0	0.0	1100.0	0.0	1.0	ITI
24262	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	545398	0.0-13.3-0.3	beast_fmri_test	269	544936,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
24184.864471749985	2750	n/a	1185	89	2750	78.13552825	stim	stop-signal	208	548149	0.0-13.3-1.3	beast_fmri_test	269	545616,/,546296,/,546977,/,547655,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	1950.0	2.0	3.0	go	target	D	89,Yellow Button	71,Green Button	800.0	1050.0	1950.0	1650.0	1.0	800.0	n/a	1.0	go_stim
