onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	stop_acc	adaptive_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	586	1567673	0.0-24.0	beast_fmri_test	269	1556793,/,1557472,/,1558152,/,1558832,/,1559512,/,1560192,/,1560872,/,1561552,/,1562232,/,1562912,/,1563592,/,1564273,/,1564952,/,1565632,/,1566312,/,1566992,/,1567673,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 2 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1568175	0.0-25.0-0.0	beast_fmri_test	269	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10101.522493999917	2750.0	n/a	1206	71	2750	1282.477506	stim	stop-signal	588	1570927	0.0-25.0-1.0	beast_fmri_test	269	1568352,/,1569033,/,1569713,/,1570393,/,1571073,/,1571753,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	T	89,Yellow Button	71,Green Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	go_stim
12851.522493999917	1282.477506	n/a	1206	71	2750	1282.477506	stim	stop-signal	588	1570927	0.0-25.0-1.0	beast_fmri_test	269	1568352,/,1569033,/,1569713,/,1570393,/,1571073,/,1571753,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	T	89,Yellow Button	71,Green Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	ITI
15941	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	589	1572734	0.0-25.1-0.1	beast_fmri_test	269	1572433,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14897.521781000076	2750.0	n/a	1301	71	2750	1045.478219	stim	stop-signal	590	1575486	0.0-25.1-1.1	beast_fmri_test	269	1573113,/,1573793,/,1574474,/,1575153,/,1575833,/,1576512,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	89,Yellow Button	71,Green Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	go_stim
17647.521781000076	1045.478219	n/a	1301	71	2750	1045.478219	stim	stop-signal	590	1575486	0.0-25.1-1.1	beast_fmri_test	269	1573113,/,1573793,/,1574474,/,1575153,/,1575833,/,1576512,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	B	89,Yellow Button	71,Green Button	900.0	1200.0	1850.0	1550.0	0.0	n/a	n/a	n/a	ITI
20264	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	591	1577057	0.0-25.2-0.2	beast_fmri_test	269	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19890.530810399912	2750.0	n/a	1059	89	2750	375.4691896	stim	stop-signal	592	1579809	0.0-25.2-1.2	beast_fmri_test	269	1577193,/,1577873,/,1578553,/,1579232,/,1579913,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1850.0	2.0	2.0	go	target	T	89,Yellow Button	71,Green Button	900.0	1200.0	1850.0	1550.0	1.0	900.0	n/a	1.0	go_stim
22640.530810399912	375.4691896	n/a	1059	89	2750	375.4691896	stim	stop-signal	592	1579809	0.0-25.2-1.2	beast_fmri_test	269	1577193,/,1577873,/,1578553,/,1579232,/,1579913,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	1850.0	2.0	2.0	go	target	T	89,Yellow Button	71,Green Button	900.0	1200.0	1850.0	1550.0	1.0	900.0	n/a	1.0	ITI
