onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	198	605686	0.0-12.0	beast_fmri_test	313	594806,/,595485,/,596165,/,596845,/,597525,/,598205,/,598885,/,599565,/,600245,/,600925,/,601605,/,602387,/,602965,/,603645,/,604325,/,605005,/,605685,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""center-block-text"">Your delay is 2 trials.</p><p class = center-block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	199	606189	0.0-13.0-0.0	beast_fmri_test	313	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
8717.6056279999902	temp_go_duration	n/a	1327	71	2750	2666.394372	stim	stop-signal	200	608940	0.0-13.0-1.0	beast_fmri_test	313	606365,/,607045,/,607725,/,608405,/,609085,/,609765,/,610444,/,611125,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	89,Yellow Button	71,Green Button	800.0	700.0	1950.0	2100.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1327	71	2750	2666.394372	stim	stop-signal	200	608940	0.0-13.0-1.0	beast_fmri_test	313	606365,/,607045,/,607725,/,608405,/,609085,/,609765,/,610444,/,611125,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	89,Yellow Button	71,Green Button	800.0	700.0	1950.0	2100.0	0.0	0.0	n/a	n/a	stop_stim
11467.60562799999	2666.3943719999997	n/a	1327	71	2750	2666.394372	stim	stop-signal	200	608940	0.0-13.0-1.0	beast_fmri_test	313	606365,/,607045,/,607725,/,608405,/,609085,/,609765,/,610444,/,611125,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	2.0	0.0	stop	temp-non-target	V	89,Yellow Button	71,Green Button	800.0	700.0	1950.0	2100.0	0.0	0.0	n/a	n/a	ITI
17310	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	612116	0.0-13.1-0.1	beast_fmri_test	313	611805,/	t	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14838.787473000004	2750	n/a	989	71	2750	2472.212527	stim	stop-signal	202	614867	0.0-13.1-1.1	beast_fmri_test	313	612485,/,613165,/,613846,/,614526,/,615206,/,615885,/,616565,/,617245,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	V	89,Yellow Button	71,Green Button	800.0	700.0	1950.0	2100.0	0.0	n/a	n/a	n/a	go_stim
17588.787473000004	2472.2125270000001	n/a	989	71	2750	2472.212527	stim	stop-signal	202	614867	0.0-13.1-1.1	beast_fmri_test	313	612485,/,613165,/,613846,/,614526,/,615206,/,615885,/,616565,/,617245,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	V	89,Yellow Button	71,Green Button	800.0	700.0	1950.0	2100.0	0.0	n/a	n/a	n/a	ITI
23045	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	617851	0.0-13.2-0.2	beast_fmri_test	313	n/a	n/a	<div class = centerbox><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
21845.228233000031	700.0	n/a	-1	-1	2750	1201.771767	stim	stop-signal	204	620603	0.0-13.2-1.2	beast_fmri_test	313	617925,/,618605,/,619285,/,619966,/,620645,/,621325,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2050.0	2.0	2.0	stop	non-target	T	89,Yellow Button	71,Green Button	800.0	700.0	1950.0	2050.0	0.0	1.0	700.0	0.0	go_stim
