onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	200	610763	0.0-12.0	beast_fmri_test	275	599887,/,600565,/,601248,/,601928,/,602607,/,603287,/,603968,/,604648,/,605327,/,606007,/,606689,/,607366,/,608044,/,608723,/,609401,/,610083,/,610762,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 3 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11379	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	611266	0.0-13.0-0.0	beast_fmri_test	275	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10003.06071164005	2750.0	n/a	512	71	2750	1379.93928836	stim	stop-signal	202	614020	0.0-13.0-1.0	beast_fmri_test	275	611443,/,612122,/,612802,/,613482,/,614161,/,614843,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	n/a	n/a	n/a	go_stim
12753.06071164005	1379.93928836	n/a	512	71	2750	1379.93928836	stim	stop-signal	202	614020	0.0-13.0-1.0	beast_fmri_test	275	611443,/,612122,/,612802,/,613482,/,614161,/,614843,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	n/a	n/a	n/a	ITI
16042	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	615929	0.0-13.1-0.1	beast_fmri_test	275	615522,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15221.497598257964	2750.0	n/a	474	71	2750	819.502401742	stim	stop-signal	204	618678	0.0-13.1-1.1	beast_fmri_test	275	616202,/,616882,/,617562,/,618238,/,618918,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	n/a	n/a	n/a	go_stim
17971.497598257964	819.502401742	n/a	474	71	2750	819.502401742	stim	stop-signal	204	618678	0.0-13.1-1.1	beast_fmri_test	275	616202,/,616882,/,617562,/,618238,/,618918,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	n/a	n/a	n/a	ITI
20135	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	205	620022	0.0-13.2-0.2	beast_fmri_test	275	619597,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19999.91492396174	2750.0	n/a	598	71	2750	137.085076038	stim	stop-signal	206	622774	0.0-13.2-1.2	beast_fmri_test	275	620279,/,620957,/,621636,/,622316,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	n/a	n/a	n/a	go_stim
22749.91492396174	137.085076038	n/a	598	71	2750	137.085076038	stim	stop-signal	206	622774	0.0-13.2-1.2	beast_fmri_test	275	620279,/,620957,/,621636,/,622316,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	2.0	go	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	n/a	n/a	n/a	ITI
23550	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	207	623437	0.0-13.3-0.3	beast_fmri_test	275	622997,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
22974.823723395937	2750.0	n/a	884	71	2750	578.176276604	stim	stop-signal	208	626190	0.0-13.3-1.3	beast_fmri_test	275	623677,/,624357,/,625037,/,625718,/,626396,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	3.0	3.0	go	non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	1.0	500.0	1.0	n/a	go_stim
25724.823723395937	578.176276604	n/a	884	71	2750	578.176276604	stim	stop-signal	208	626190	0.0-13.3-1.3	beast_fmri_test	275	623677,/,624357,/,625037,/,625718,/,626396,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	3.0	3.0	go	non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	1.0	500.0	1.0	n/a	ITI
27407	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	209	627294	0.0-13.4-0.4	beast_fmri_test	275	627077,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
27219.10432532616	2750.0	n/a	1062	71	2750	190.895674674	stim	stop-signal	210	630047	0.0-13.4-1.4	beast_fmri_test	275	627757,/,628437,/,629119,/,629798,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	3.0	4.0	go	non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	1.0	500.0	1.0	n/a	go_stim
29969.10432532616	190.895674674	n/a	1062	71	2750	190.895674674	stim	stop-signal	210	630047	0.0-13.4-1.4	beast_fmri_test	275	627757,/,628437,/,629119,/,629798,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	2250.0	3.0	4.0	go	non-target	B	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	1.0	500.0	1.0	n/a	ITI
30878	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	211	630765	0.0-13.5-0.5	beast_fmri_test	275	630479,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
