onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	6	79553	0.0-6.0	beast_fmri_test	275	68674,/,69354,/,70033,/,70713,/,71394,/,72073,/,72753,/,73433,/,74113,/,74792,/,75473,/,76152,/,76833,/,77514,/,78191,/,78869,/,79550,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	7	80057	0.0-7.0-0.0	beast_fmri_test	275	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11290.569196946264	2750	n/a	-1	-1	2750	97.4308030537	stim	stop-signal	8	82812	0.0-7.0-1.0	beast_fmri_test	275	80229,/,80910,/,81589,/,82270,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
14040.569196946264	97.430803053730486	n/a	-1	-1	2750	97.4308030537	stim	stop-signal	8	82812	0.0-7.0-1.0	beast_fmri_test	275	80229,/,80910,/,81589,/,82270,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	V	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
14748	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	9	83422	0.0-7.1-0.1	beast_fmri_test	275	82949,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14417.264798732926	2750	n/a	1248	71	2750	333.735201267	stim	stop-signal	10	86175	0.0-7.1-1.1	beast_fmri_test	275	83629,/,84309,/,84990,/,85669,/,86349,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
17167.264798732926	333.73520126708075	n/a	1248	71	2750	333.735201267	stim	stop-signal	10	86175	0.0-7.1-1.1	beast_fmri_test	275	83629,/,84309,/,84990,/,85669,/,86349,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	89,Middle Finger	71,Index Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
18340	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	11	87014	0.0-7.2-0.2	beast_fmri_test	275	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18274.828372593518	2750	n/a	973	89	2750	67.1716274065	stim	stop-signal	12	89766	0.0-7.2-1.2	beast_fmri_test	275	87030,/,87709,/,88389,/,89069,/,89749,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	2.0	go	target	V	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	0.0	1.0	500.0	1.0	n/a	go_stim
21024.828372593518	67.171627406475722	n/a	973	89	2750	67.1716274065	stim	stop-signal	12	89766	0.0-7.2-1.2	beast_fmri_test	275	87030,/,87709,/,88389,/,89069,/,89749,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	2.0	go	target	V	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	0.0	1.0	500.0	1.0	n/a	ITI
21669	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	13	90343	0.0-7.3-0.3	beast_fmri_test	275	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20642.818319077836	500.0	n/a	900	71	2750	1030.18168092	stim	stop-signal	14	93097	0.0-7.3-1.3	beast_fmri_test	275	90429,/,91109,/,91790,/,92469,/,93148,/,93829,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	stop	2250.0	2.0	3.0	stop	non-target	T	89,Middle Finger	71,Index Finger	500.0	500.0	2250.0	2250.0	0.0	500.0	n/a	0.0	go_stim
