onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	198	587717	0.0-12.0	beast_fmri_test	359	576841,/,577518,/,578198,/,578878,/,579559,/,580239,/,580917,/,581597,/,582276,/,582956,/,583635,/,584316,/,584995,/,585676,/,586356,/,587034,/,587713,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 1 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11379	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	199	588220	0.0-13.0-0.0	beast_fmri_test	359	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
9506.4738671455998	temp_go_duration	n/a	1079	71	2750	1874.52613285	stim	stop-signal	200	590972	0.0-13.0-1.0	beast_fmri_test	359	588394,/,589073,/,589754,/,590434,/,591113,/,591791,/,592471,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	800.0	900.0	2000.0	1900.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1079	71	2750	1874.52613285	stim	stop-signal	200	590972	0.0-13.0-1.0	beast_fmri_test	359	588394,/,589073,/,589754,/,590434,/,591113,/,591791,/,592471,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	800.0	900.0	2000.0	1900.0	0.0	0.0	n/a	n/a	stop_stim
12256.4738671456	1874.5261328544186	n/a	1079	71	2750	1874.52613285	stim	stop-signal	200	590972	0.0-13.0-1.0	beast_fmri_test	359	588394,/,589073,/,589754,/,590434,/,591113,/,591791,/,592471,/	t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	800.0	900.0	2000.0	1900.0	0.0	0.0	n/a	n/a	ITI
16530	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	201	593371	0.0-13.1-0.1	beast_fmri_test	359	593151,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14871.568871481577	2750	n/a	747	71	2750	1659.43112852	stim	stop-signal	202	596122	0.0-13.1-1.1	beast_fmri_test	359	593831,/,594511,/,595191,/,595871,/,596549,/,597230,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1850.0	1.0	1.0	go	non-target	P	89,Middle Finger	71,Index Finger	800.0	900.0	2000.0	1850.0	1.0	n/a	900.0	1.0	go_stim
17621.568871481577	1659.4311285184281	n/a	747	71	2750	1659.43112852	stim	stop-signal	202	596122	0.0-13.1-1.1	beast_fmri_test	359	593831,/,594511,/,595191,/,595871,/,596549,/,597230,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1850.0	1.0	1.0	go	non-target	P	89,Middle Finger	71,Index Finger	800.0	900.0	2000.0	1850.0	1.0	n/a	900.0	1.0	ITI
21467	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	203	598308	0.0-13.2-0.2	beast_fmri_test	359	597908,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
20878.239901103312	2750	n/a	1184	89	2750	590.760098897	stim	stop-signal	204	601060	0.0-13.2-1.2	beast_fmri_test	359	598590,/,599270,/,599949,/,600629,/,601308,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	1850.0	1.0	2.0	go	non-target	V	89,Middle Finger	71,Index Finger	800.0	900.0	2000.0	1850.0	0.0	n/a	900.0	0.0	go_stim
