onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	392	1126883	0.0-18.0	beast_fmri_test	358	1116008,/,1116688,/,1117366,/,1118047,/,1118725,/,1119405,/,1120084,/,1120765,/,1121444,/,1122124,/,1122804,/,1123483,/,1124164,/,1124842,/,1125521,/,1126201,/,1126881,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 3 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	393	1127386	0.0-19.0-0.0	beast_fmri_test	358	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10238.116086949361	2750	n/a	798	89	2750	1140.88391305	stim	stop-signal	394	1130137	0.0-19.0-1.0	beast_fmri_test	358	1127561,/,1128241,/,1128920,/,1129600,/,1130279,/,1130959,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	500.0	500.0	2200.0	2300.0	0.0	n/a	n/a	n/a	go_stim
12988.116086949361	1140.8839130506285	n/a	798	89	2750	1140.88391305	stim	stop-signal	394	1130137	0.0-19.0-1.0	beast_fmri_test	358	1127561,/,1128241,/,1128920,/,1129600,/,1130279,/,1130959,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	0.0	go	temp-non-target	B	71,Index Finger	89,Middle Finger	500.0	500.0	2200.0	2300.0	0.0	n/a	n/a	n/a	ITI
15814	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	395	1131822	0.0-19.1-0.1	beast_fmri_test	358	1131640,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14614.315699364757	2750	n/a	387	89	2750	1201.68430064	stim	stop-signal	396	1134574	0.0-19.1-1.1	beast_fmri_test	358	1132318,/,1132999,/,1133679,/,1134358,/,1135037,/,1135718,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	2200.0	2300.0	0.0	n/a	n/a	n/a	go_stim
17364.315699364757	1201.6843006351585	n/a	387	89	2750	1201.68430064	stim	stop-signal	396	1134574	0.0-19.1-1.1	beast_fmri_test	358	1132318,/,1132999,/,1133679,/,1134358,/,1135037,/,1135718,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	2200.0	2300.0	0.0	n/a	n/a	n/a	ITI
20312	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	397	1136320	0.0-19.2-0.2	beast_fmri_test	358	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
18159.448295704555	temp_go_duration	n/a	980	89	2750	2154.5517043	stim	stop-signal	398	1139072	0.0-19.2-1.2	beast_fmri_test	358	1136396,/,1137076,/,1137755,/,1138436,/,1139116,/,1139797,/,1140475,/,1141156,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	2200.0	2300.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	980	89	2750	2154.5517043	stim	stop-signal	398	1139072	0.0-19.2-1.2	beast_fmri_test	358	1136396,/,1137076,/,1137755,/,1138436,/,1139116,/,1139797,/,1140475,/,1141156,/	t,t,t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	2200.0	2300.0	0.0	n/a	n/a	0.0	stop_stim
