onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	384	1120600	0.0-18.0	beast_fmri_test	330	1109725,/,1110401,/,1111080,/,1111759,/,1112439,/,1113120,/,1113798,/,1114479,/,1115158,/,1115838,/,1116518,/,1117196,/,1117876,/,1118558,/,1119236,/,1119916,/,1120596,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 1 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11378	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	385	1121103	0.0-19.0-0.0	beast_fmri_test	330	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11119.8945491747	2750.0	n/a	687	71	2750	259.105450825	stim	stop-signal	386	1123854	0.0-19.0-1.0	beast_fmri_test	330	1121274,/,1121954,/,1122635,/,1123314,/,1123994,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	0.0	n/a	n/a	n/a	go_stim
13869.8945491747	259.105450825	n/a	687	71	2750	259.105450825	stim	stop-signal	386	1123854	0.0-19.0-1.0	beast_fmri_test	330	1121274,/,1121954,/,1122635,/,1123314,/,1123994,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	1.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	0.0	n/a	n/a	n/a	ITI
14933	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	387	1124658	0.0-19.1-0.1	beast_fmri_test	330	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13782.475249601994	400.0	n/a	561	71	2750	1153.5247504	stim	stop-signal	388	1127411	0.0-19.1-1.1	beast_fmri_test	330	1124676,/,1125353,/,1126032,/,1126711,/,1127391,/,1128072,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2350.0	1.0	1.0	stop	non-target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	0.0	400.0	n/a	0.0	go_stim
16132.475249601994	2350.0	n/a	561	71	2750	1153.5247504	stim	stop-signal	388	1127411	0.0-19.1-1.1	beast_fmri_test	330	1124676,/,1125353,/,1126032,/,1126711,/,1127391,/,1128072,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2350.0	1.0	1.0	stop	non-target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	0.0	400.0	n/a	0.0	stop_stim
16532.475249601994	1153.5247504	n/a	561	71	2750	1153.5247504	stim	stop-signal	388	1127411	0.0-19.1-1.1	beast_fmri_test	330	1124676,/,1125353,/,1126032,/,1126711,/,1127391,/,1128072,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2350.0	1.0	1.0	stop	non-target	B	71,Index Finger	89,Middle Finger	500.0	400.0	2250.0	2350.0	0.0	400.0	n/a	0.0	ITI
19379	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	389	1129104	0.0-19.2-0.2	beast_fmri_test	330	1128752,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19333.819837595103	500.0	n/a	513	89	2750	46.1801624048	stim	stop-signal	390	1131855	0.0-19.2-1.2	beast_fmri_test	330	1129431,/,1130109,/,1130789,/,1131470,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	2250.0	1.0	2.0	stop	target	B	71,Index Finger	89,Middle Finger	500.0	350.0	2250.0	2350.0	0.0	500.0	n/a	0.0	go_stim
