onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	6	96153	0.0-6.0	beast_fmri_test	328	85276,/,85954,/,86635,/,87314,/,87994,/,88674,/,89353,/,90033,/,90712,/,91392,/,92072,/,92752,/,93430,/,94111,/,94790,/,95469,/,96149,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox""><p class = ""block-text"">Your delay is 2 trials.</p><p class = block-text>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11380	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	7	96656	0.0-7.0-0.0	beast_fmri_test	328	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11256.356971787187	2750.0	n/a	-1	-1	2750	127.643028213	stim	stop-signal	8	99410	0.0-7.0-1.0	beast_fmri_test	328	96830,/,97509,/,98189,/,98867,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
14006.356971787187	127.643028213	n/a	-1	-1	2750	127.643028213	stim	stop-signal	8	99410	0.0-7.0-1.0	beast_fmri_test	328	96830,/,97509,/,98189,/,98867,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/T.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redT.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	T	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
14771	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	9	100047	0.0-7.1-0.1	beast_fmri_test	328	99548,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
14563.562148735582	2750.0	n/a	-1	-1	2750	210.437851264	stim	stop-signal	10	102800	0.0-7.1-1.1	beast_fmri_test	328	100228,/,100908,/,101588,/,102267,/,102947,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
17313.562148735582	210.437851264	n/a	-1	-1	2750	210.437851264	stim	stop-signal	10	102800	0.0-7.1-1.1	beast_fmri_test	328	100228,/,100908,/,101588,/,102267,/,102947,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
18242	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	11	103518	0.0-7.2-0.2	beast_fmri_test	328	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
17787.718241476716	2750.0	n/a	1572	89	2750	458.281758523	stim	stop-signal	12	106272	0.0-7.2-1.2	beast_fmri_test	328	103625,/,104305,/,104985,/,105664,/,106345,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	2.0	go	non-target	V	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	2250.0	1.0	500.0	1.0	n/a	go_stim
20537.718241476716	458.281758523	n/a	1572	89	2750	458.281758523	stim	stop-signal	12	106272	0.0-7.2-1.2	beast_fmri_test	328	103625,/,104305,/,104985,/,105664,/,106345,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	go	2250.0	2.0	2.0	go	non-target	V	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	2250.0	1.0	500.0	1.0	n/a	ITI
