onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	stop_acc	SS_delay	adaptive_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	588	1633422	0.0-24.0	beast_fmri_test	393	1622533,/,1623214,/,1623895,/,1624575,/,1625254,/,1625934,/,1626613,/,1627295,/,1627975,/,1628655,/,1629333,/,1630015,/,1630696,/,1631376,/,1632055,/,1632737,/,1633420,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox2_2""><p class = ""block-text2"">Your delay is 3 trials.</p><p class = block-text2>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11392	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	589	1633925	0.0-25.0-0.0	beast_fmri_test	393	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
11102.259349336848	temp_go_duration	n/a	1337	71	2750	294.740650663	stim	stop-signal	590	1636680	0.0-25.0-1.0	beast_fmri_test	393	1634100,/,1634780,/,1635460,/,1636140,/,1636820,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	1337	71	2750	294.740650663	stim	stop-signal	590	1636680	0.0-25.0-1.0	beast_fmri_test	393	1634100,/,1634780,/,1635460,/,1636140,/,1636820,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	n/a	n/a	stop_stim
13852.259349336848	294.74065066307185	n/a	1337	71	2750	294.740650663	stim	stop-signal	590	1636680	0.0-25.0-1.0	beast_fmri_test	393	1634100,/,1634780,/,1635460,/,1636140,/,1636820,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	-1.0	3.0	0.0	stop	temp-non-target	V	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	n/a	n/a	ITI
14995	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	591	1637528	0.0-25.1-0.1	beast_fmri_test	393	1637500,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
13200.974261329276	2750	n/a	501	71	2750	1797.02573867	stim	stop-signal	592	1640281	0.0-25.1-1.1	beast_fmri_test	393	1638181,/,1638860,/,1639539,/,1640220,/,1640900,/,1641580,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	n/a	n/a	n/a	go_stim
15950.974261329276	1797.0257386707431	n/a	501	71	2750	1797.02573867	stim	stop-signal	592	1640281	0.0-25.1-1.1	beast_fmri_test	393	1638181,/,1638860,/,1639539,/,1640220,/,1640900,/,1641580,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	go	-1.0	3.0	1.0	go	temp-non-target	B	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	n/a	n/a	n/a	ITI
20104	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	593	1642637	0.0-25.2-0.2	beast_fmri_test	393	1642260,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
19836.080651923316	temp_go_duration	n/a	635	71	2750	273.919348077	stim	stop-signal	594	1645393	0.0-25.2-1.2	beast_fmri_test	393	1642942,/,1643624,/,1644304,/,1644984,/,1645664,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	B	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	n/a	n/a	go_stim
temp-non-target	temp_stop_duration	n/a	635	71	2750	273.919348077	stim	stop-signal	594	1645393	0.0-25.2-1.2	beast_fmri_test	393	1642942,/,1643624,/,1644304,/,1644984,/,1645664,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	B	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	n/a	n/a	stop_stim
22586.080651923316	273.91934807668281	n/a	635	71	2750	273.919348077	stim	stop-signal	594	1645393	0.0-25.2-1.2	beast_fmri_test	393	1642942,/,1643624,/,1644304,/,1644984,/,1645664,/	t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/B.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redB.png'></img>	stop	-1.0	3.0	2.0	stop	temp-non-target	B	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	n/a	n/a	ITI
23689	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	595	1646222	0.0-25.3-0.3	beast_fmri_test	393	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
23606.275283766678	700.0	n/a	620	89	2750	85.7247162332	stim	stop-signal	596	1648975	0.0-25.3-1.3	beast_fmri_test	393	1646344,/,1647024,/,1647704,/,1648384,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2050.0	3.0	3.0	stop	target	V	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	700.0	n/a	go_stim
25656.275283766678	2050.0	n/a	620	89	2750	85.7247162332	stim	stop-signal	596	1648975	0.0-25.3-1.3	beast_fmri_test	393	1646344,/,1647024,/,1647704,/,1648384,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2050.0	3.0	3.0	stop	target	V	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	700.0	n/a	stop_stim
26356.275283766678	85.724716233219809	n/a	620	89	2750	85.7247162332	stim	stop-signal	596	1648975	0.0-25.3-1.3	beast_fmri_test	393	1646344,/,1647024,/,1647704,/,1648384,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	89,71	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	2050.0	3.0	3.0	stop	target	V	89,Middle Finger	71,Index Finger	700.0	700.0	2050.0	2050.0	0.0	0.0	700.0	n/a	ITI
