onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880.0	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	6	111567	0.0-6.0	beast_fmri_test	384	100686,/,101365,/,102045,/,102725,/,103405,/,104085,/,104765,/,105445,/,106125,/,106806,/,107485,/,108165,/,108845,/,109525,/,110205,/,110885,/,111565,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox2_2""><p class = ""block-text2"">Your delay is 2 trials.</p><p class = block-text2>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11383	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	7	112069	0.0-7.0-0.0	beast_fmri_test	384	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10216.370830999993	2750.0	n/a	1563	89	2750	1170.629169	stim	stop-signal	8	114823	0.0-7.0-1.0	beast_fmri_test	384	112245,/,112925,/,113605,/,114286,/,114965,/,115645,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
12966.370830999993	1170.629169	n/a	1563	89	2750	1170.629169	stim	stop-signal	8	114823	0.0-7.0-1.0	beast_fmri_test	384	112245,/,112925,/,113605,/,114286,/,114965,/,115645,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	-1.0	2.0	0.0	go	temp-non-target	P	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
15814	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	9	116500	0.0-7.1-0.1	beast_fmri_test	384	116326,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15640.452601800003	2750.0	n/a	781	89	2750	175.5473982	stim	stop-signal	10	119252	0.0-7.1-1.1	beast_fmri_test	384	117006,/,117686,/,118366,/,119045,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	go_stim
18390.452601800003	175.5473982	n/a	781	89	2750	175.5473982	stim	stop-signal	10	119252	0.0-7.1-1.1	beast_fmri_test	384	117006,/,117686,/,118366,/,119045,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	-1.0	2.0	1.0	go	temp-non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	0.0	0.0	n/a	n/a	n/a	ITI
19246	500.0	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	11	119932	0.0-7.2-0.2	beast_fmri_test	384	119726,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
17900.580220999997	2750.0	n/a	1642	89	2750	1348.419779	stim	stop-signal	12	122685	0.0-7.2-1.2	beast_fmri_test	384	120405,/,121086,/,121765,/,122446,/,123126,/,123805,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2250.0	2.0	2.0	go	non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	2250.0	1.0	500.0	1.0	n/a	go_stim
20650.580220999997	1348.419779	n/a	1642	89	2750	1348.419779	stim	stop-signal	12	122685	0.0-7.2-1.2	beast_fmri_test	384	120405,/,121086,/,121765,/,122446,/,123126,/,123805,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/D.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redD.png'></img>	go	2250.0	2.0	2.0	go	non-target	D	71,Index Finger	89,Middle Finger	500.0	500.0	0.0	2250.0	1.0	500.0	1.0	n/a	ITI
