onset	duration	text	rt	key_press	block_duration	timing_post_trial	trial_id	trial_type	trial_index	time_elapsed	internal_node_id	exp_id	subject_id	trigger_times	triggers	stimulus	possible_responses	stim_duration	exp_stage	SS_stimulus	SS_trial_type	SS_duration	load	trial_num	stop_trial_type	adaptive_trial_type	stim	yes_response_key	no_response_key	SSD_target	SSD_non_target	SSTarget	SSNonTarget	go_acc	SS_delay	adaptive_acc	stop_acc	new_trial_type
test	10880	n/a	-1	-1	10880	0.0	practice-no-stop-feedback	poldrack-single-stim	582	1583562	0.0-24.0	beast_fmri_test	384	1572682,/,1573361,/,1574041,/,1574721,/,1575401,/,1576081,/,1576761,/,1577442,/,1578121,/,1578801,/,1579481,/,1580161,/,1580841,/,1581522,/,1582201,/,1582881,/,1583561,/	t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t	"<div class = ""centerbox2_2""><p class = ""block-text2"">Your delay is 1 trials.</p><p class = block-text2>Please wait for the scanner to start the block</p></div>"	77	10880.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	start_functional_block
11382	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	583	1584064	0.0-25.0-0.0	beast_fmri_test	384	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
10384.061861099908	temp_go_duration	n/a	1037	89	2750	999.9381389	stim	stop-signal	584	1586816	0.0-25.0-1.0	beast_fmri_test	384	1584241,/,1584921,/,1585601,/,1586281,/,1586961,/,1587640,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	1400.0	1500.0	1300.0	1300.0	0.0	n/a	n/a	0.0	go_stim
temp-non-target	temp_stop_duration	n/a	1037	89	2750	999.9381389	stim	stop-signal	584	1586816	0.0-25.0-1.0	beast_fmri_test	384	1584241,/,1584921,/,1585601,/,1586281,/,1586961,/,1587640,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	1400.0	1500.0	1300.0	1300.0	0.0	n/a	n/a	0.0	stop_stim
13134.061861099908	999.93813890000001	n/a	1037	89	2750	999.9381389	stim	stop-signal	584	1586816	0.0-25.0-1.0	beast_fmri_test	384	1584241,/,1584921,/,1585601,/,1586281,/,1586961,/,1587640,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	stop	-1.0	1.0	0.0	stop	temp-non-target	P	71,Index Finger	89,Middle Finger	1400.0	1500.0	1300.0	1300.0	0.0	n/a	n/a	0.0	ITI
15652	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	585	1588334	0.0-25.1-0.1	beast_fmri_test	384	1588321,/	t	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
15552.848969100043	2750	n/a	1494	71	2750	102.1510309	stim	stop-signal	586	1591087	0.0-25.1-1.1	beast_fmri_test	384	1589001,/,1589681,/,1590361,/,1591041,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1350.0	1.0	1.0	go	target	P	71,Index Finger	89,Middle Finger	1400.0	1500.0	1350.0	1300.0	1.0	1400.0	1.0	n/a	go_stim
18302.848969100043	102.15103089999999	n/a	1494	71	2750	102.1510309	stim	stop-signal	586	1591087	0.0-25.1-1.1	beast_fmri_test	384	1589001,/,1589681,/,1590361,/,1591041,/	t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/P.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redP.png'></img>	go	1350.0	1.0	1.0	go	target	P	71,Index Finger	89,Middle Finger	1400.0	1500.0	1350.0	1300.0	1.0	1400.0	1.0	n/a	ITI
19026	500	n/a	-1	-1	500	0.0	fixation	poldrack-single-stim	587	1591708	0.0-25.2-0.2	beast_fmri_test	384	n/a	n/a	<div class = centerbox2><div class = fixation>+</div></div>	none	500.0	test	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	fixation
17798.174561999971	1500.0	n/a	1662	89	2750	1229.825438	stim	stop-signal	588	1594460	0.0-25.2-1.2	beast_fmri_test	384	1591721,/,1592401,/,1593080,/,1593761,/,1594441,/,1595121,/	t,t,t,t,t,t	<img class = center src='/static/experiments/beast_fmri_test/images/V.png'></img>	71,89	2750.0	test	<img class = center src='/static/experiments/beast_fmri_test/images/redV.png'></img>	stop	1250.0	1.0	2.0	stop	non-target	V	71,Index Finger	89,Middle Finger	1400.0	1500.0	1350.0	1250.0	0.0	1500.0	n/a	0.0	go_stim
